83.4,86,92,88,96,90,313,330,310,368,325
83.595,90,88,88,92,84,298,321,334,336,272
83.64500000000001,88,84,92,84,90,315,311,335,288,332
83.67,96,92,92,90,86,314,348,318,339,346
83.86500000000001,86,90,84,94,90,321,350,307,318,299
84.545,92,6,92,90,86,303,23,325,321,294
84.64500000000001,96,90,88,94,74,329,331,305,327,240
85.01,88,88,92,96,98,329,287,342,331,348
86.32000000000001,88,94,96,90,90,328,327,341,304,338
87.325,92,92,90,88,90,307,375,319,322,294
87.51,86,82,92,96,90,325,315,308,335,323
87.515,88,86,92,90,88,298,317,324,319,290
88.075,88,88,86,86,90,330,335,289,301,336
88.305,90,94,88,90,94,310,324,318,372,352
89.32000000000001,98,90,84,96,92,339,343,312,388,329
89.345,84,86,90,90,90,307,271,325,340,357
89.37,92,88,88,90,86,337,322,312,305,343
89.58500000000001,84,88,96,92,86,322,334,333,322,293
89.86,92,94,94,88,98,325,387,301,321,345
89.86500000000001,92,92,86,96,88,302,314,308,335,296
90.265,96,94,92,96,90,335,333,292,333,290
90.415,94,80,86,90,94,344,266,302,328,319
91.18,80,90,88,88,92,298,345,316,327,307
91.19500000000001,94,86,94,92,92,325,317,348,373,326
91.69500000000001,86,94,86,90,92,331,352,310,278,343
91.915,94,82,90,92,90,333,313,304,371,302
92.74000000000001,92,82,86,88,86,310,318,350,340,285
92.78500000000001,82,78,92,90,90,332,298,314,318,344
92.85000000000001,90,84,96,86,86,308,286,332,284,313
93.02000000000001,90,92,92,92,86,310,354,313,350,314
93.275,90,84,90,94,84,345,262,342,356,314
93.325,90,90,88,86,90,336,334,319,319,337
93.54,92,88,80,94,90,356,317,269,337,320
93.76,82,88,88,84,84,244,351,305,299,279
93.89,84,96,92,92,88,322,318,350,322,321
94.97500000000001,86,92,90,88,86,328,347,326,341,315
95.05000000000001,88,86,90,92,92,347,346,339,372,346
95.69000000000001,94,86,78,94,94,378,290,308,355,354
95.83000000000001,96,92,90,88,88,387,338,358,321,321
95.995,82,80,88,88,84,276,276,347,353,294
97.00500000000001,90,86,82,82,84,364,300,294,292,314
97.30000000000001,92,88,92,88,94,389,355,332,335,353
97.67500000000001,94,84,90,94,92,373,331,374,345,357
97.93,86,86,86,88,88,287,314,342,335,333
98.45,78,82,80,82,92,299,294,274,294,317
98.47,90,96,88,88,92,332,397,351,286,316
98.495,90,94,86,78,92,306,359,264,332,355
98.74000000000001,88,92,92,92,94,314,361,342,320,358
98.76,92,86,86,84,88,351,355,314,328,341
98.83000000000001,82,88,84,86,88,317,327,364,366,292
98.93,90,86,90,96,84,381,348,347,362,292
99.025,90,96,86,88,94,353,360,351,306,353
99.295,90,82,86,88,94,343,284,313,357,320
99.60000000000001,94,90,78,94,90,355,344,313,339,344
99.665,92,90,92,90,90,320,327,322,342,342
99.83000000000001,74,88,94,88,82,236,316,336,323,281
99.98,88,84,90,92,92,294,257,343,356,349
100.01500000000001,88,90,98,84,92,338,330,375,338,331
100.10000000000001,84,90,92,86,94,332,302,338,303,342
100.11000000000001,90,86,94,84,90,333,339,352,306,361
100.27000000000001,80,88,92,80,88,275,357,379,328,334
100.665,88,90,92,90,80,346,318,323,350,290
100.77000000000001,86,2,92,92,94,307,25,358,369,344
101.23,88,94,94,90,94,353,353,326,336,334
101.26500000000001,86,92,90,86,92,321,341,317,334,327
101.275,94,92,82,90,88,329,323,335,324,354
101.28,86,96,84,84,98,312,349,343,363,380
