369.52613,341,1172
369.526129,303,1072
369.526128,341,1203
369.526127,387,1312
369.526126,366,1230
369.526125,394,1373
369.526124,393,1381
369.526123,454,1549
369.526122,457,1545
369.526121,566,1947
369.52612,621,2183
369.526119,659,2311
369.526118,631,2250
369.526117,698,2665
369.526116,721,2692
369.526115,695,2586
369.526114,731,2862
369.526113,810,3647
369.526112,790,3428
369.526111,845,3811
369.52611,860,4182
369.526109,863,4568
369.526108,858,4250
369.526107,909,5154
369.526106,902,5318
369.526105,934,6461
369.526104,932,7044
369.526103,941,7611
369.526102,929,7513
369.526101,923,7493
369.5261,950,8237
369.526099,926,8135
369.526098,923,8193
369.526097,940,8399
369.526096,923,6904
369.526095,883,5185
369.526094,622,2996
369.526093,152,687
369.526092,77,488
369.526091,61,424
369.52609,72,418
369.526089,67,387
369.526088,52,381
369.526087,63,385
369.526086,64,422
369.526085,63,365
369.526084,68,388
369.526083,61,393
369.526082,48,371
369.526081,63,381
369.52608,68,390
369.526079,75,455
369.526078,50,350
369.526077,72,425
369.526076,42,334
369.526075,81,418
369.526074,69,408
369.526073,58,392
369.526072,52,392
369.526071,64,402
