115.275,198,196,198,200,200,1164,1128,1071,1112,1150
115.77,198,200,200,200,180,1186,1171,1111,1199,1090
115.775,198,200,200,196,198,1125,1139,1171,1185,1188
116.56,196,198,196,198,198,1121,1158,1154,1192,1182
116.875,198,198,200,26,196,1184,1209,1121,59,1195
117.895,196,200,200,200,200,1191,1178,1187,1172,1160
122.605,194,196,196,196,196,1130,1132,1091,1112,1148
124.33,198,200,200,198,198,1105,1137,1213,1090,1139
125.28,200,198,198,200,198,1214,1066,1099,1148,1097
125.445,196,198,196,196,194,1037,1057,1118,1141,1132
127.155,198,200,196,198,200,1222,1207,1151,1100,1125
128.645,194,198,198,198,200,1136,1119,1127,1188,1198
129.07,198,200,200,200,200,2161,2224,2150,2185,2213
139.21,196,200,198,194,196,1159,1103,1097,1088,1061
140.13,194,200,200,198,200,1106,1098,1114,1120,1143
