100.306,98,98,98,100,98
100.3545,94,98,100,100,100
100.409,90,88,92,92,84
100.4195,90,90,90,92,90
100.4245,82,92,88,94,54
100.788,96,100,100,100,100
100.962,98,98,88,84,96
100.9795,96,98,90,94,90
101.0905,94,100,100,98,98
101.095,100,100,100,96,98
101.2735,98,100,100,100,94
101.306,100,100,100,86,96
101.395,86,92,88,98,88
101.4055,88,84,98,100,98
