318.857,74,79,77,71,75,870,886,805,882,872
318.874,73,77,77,79,75,869,901,909,847,833
318.886,73,78,71,69,68,865,865,799,803,769
318.887,73,73,72,75,75,812,830,809,855,833
318.89,68,65,71,74,68,761,741,714,769,723
318.894,81,65,68,75,75,930,706,760,785,808
318.897,67,76,70,73,76,723,856,786,885,889
318.9,66,75,78,74,71,742,788,851,858,753
318.903,74,71,64,74,72,784,737,718,807,889
318.907,61,65,66,75,75,656,726,732,828,804
318.908,75,65,69,72,68,839,710,734,782,789
318.909,69,63,68,69,64,739,743,795,783,747
318.911,62,69,67,70,69,686,744,750,768,788
318.912,73,74,71,63,64,843,861,804,734,686
318.913,70,70,71,65,64,773,816,745,783,715
318.915,71,63,62,70,58,835,701,721,806,660
318.916,64,77,73,66,69,772,852,851,750,825
318.917,71,69,73,63,73,775,817,901,752,844
318.918,68,68,72,67,70,808,825,794,726,782
318.924,72,72,71,77,73,846,791,797,868,807
318.925,74,70,70,67,66,805,806,804,772,759
318.927,69,66,74,72,67,786,746,759,827,875
318.929,78,64,74,66,68,823,732,824,734,729
318.931,78,72,69,59,66,859,786,737,663,768
318.932,76,64,71,78,73,863,705,760,846,784
318.933,70,70,64,70,74,757,716,708,735,767
318.937,66,65,64,77,68,697,759,705,867,801
318.939,72,72,73,74,69,787,796,771,751,732
318.94,80,71,77,82,79,824,748,843,977,867
318.942,76,76,71,70,65,875,834,732,778,701
318.945,68,71,74,70,72,788,745,819,798,802
318.95,70,77,71,79,71,781,833,758,835,740
318.962,79,75,59,73,66,843,875,623,847,686
318.966,72,75,74,73,72,747,823,802,809,749
318.971,74,74,70,80,78,809,763,821,883,828
318.975,72,77,75,70,71,711,815,766,835,757
318.994,84,77,84,81,89,858,865,946,915,1008
319.403,60,71,65,65,70,609,727,724,668,735
319.408,78,71,76,85,76,837,810,909,878,851
319.448,77,79,77,76,80,775,836,868,831,854
319.464,84,86,86,84,76,944,917,887,947,827
319.475,80,79,71,80,78,846,875,818,866,862
319.49,62,69,77,79,77,646,673,765,791,806
319.506,79,81,76,75,71,812,843,760,775,798
319.51,78,73,80,75,77,795,726,849,803,864
319.513,76,71,79,79,72,799,773,891,855,806
319.519,81,70,79,80,72,853,772,855,766,831
319.52,75,73,80,72,71,840,697,795,654,761
319.522,74,73,67,77,70,825,752,704,871,781
319.523,73,75,72,82,73,779,800,758,966,828
319.526,75,67,72,73,76,877,715,782,719,690
319.538,75,73,69,78,76,864,826,693,801,851
319.541,76,71,68,70,80,828,832,753,712,877
319.544,67,75,79,79,70,678,834,804,770,742
319.548,68,83,72,71,68,731,961,777,727,714
319.551,75,75,74,73,66,802,785,826,779,708
319.554,75,64,67,73,71,796,718,713,750,762
319.557,76,78,73,75,71,796,828,729,811,751
319.56,77,69,68,72,78,777,671,746,709,820
