20.431299686431885,235.47650000000002,68.0
45.780648946762085,235.47650000000002,67.0
71.17886877059937,235.47650000000002,63.0
117.66934585571289,235.47650000000002,63.5
143.07813096046448,235.476,61.0
168.41034078598022,235.47650000000002,60.0
193.8682951927185,235.476,60.0
219.3446650505066,235.47650000000002,52.0
244.7952525615692,235.47650000000002,54.5
270.18680143356323,235.4755,60.0
295.5672323703766,235.47500000000002,59.0
321.028564453125,235.476,53.5
346.4233467578888,235.4755,53.0
371.8648178577423,235.47500000000002,49.0
397.3134722709656,235.47650000000002,51.5
422.69133853912354,235.476,54.5
448.14635133743286,235.4755,59.0
473.55672311782837,235.4755,54.0
498.9845585823059,235.47650000000002,58.0
524.3617331981659,235.4755,59.0
549.8786330223083,235.476,53.0
575.2263531684875,235.47650000000002,50.0
600.656852722168,235.47650000000002,51.5
626.0863511562347,235.476,50.5
651.4653539657593,235.47650000000002,53.5
676.9983894824982,235.47650000000002,52.5
702.3996329307556,235.47650000000002,52.0
727.7803027629852,235.47650000000002,54.5
753.165139913559,235.47650000000002,54.0
778.5313549041748,235.47650000000002,52.5
803.9320783615112,235.47650000000002,51.5
829.2767171859741,235.476,48.0
854.6714098453522,235.4755,52.5
880.0575959682465,235.47500000000002,53.0
905.4735786914825,235.47650000000002,53.5
930.9644484519958,235.4755,49.5
956.3501815795898,235.47650000000002,51.0
981.7615923881531,235.4755,52.0
1007.1164927482605,235.47650000000002,49.5
1032.5171308517456,235.476,48.5
1057.9285385608673,235.476,52.0
1083.2902879714966,235.476,51.0
1108.7341213226318,235.47650000000002,47.5
1134.180253982544,235.47650000000002,50.5
1159.590410709381,235.476,51.0
1185.0014562606812,235.47650000000002,49.5
1210.3469080924988,235.476,51.0
1235.791797876358,235.476,51.5
1261.1773114204407,235.47650000000002,49.5
1286.5845968723297,235.47650000000002,51.5
1311.9950299263,235.47650000000002,43.5
1337.3792777061462,235.476,54.5
1362.7646412849426,235.47650000000002,52.0
1388.134620666504,235.476,52.0
1413.5541801452637,235.476,51.0
1438.9000313282013,235.476,46.0
1464.3618757724762,235.476,54.5
1489.7687184810638,235.47650000000002,6.5
1530.6137945652008,235.46800000000002,4.0
1557.789930820465,235.476,0.0
1583.1974878311157,235.4755,52.5
1608.6075975894928,235.4755,52.5
1633.9843490123749,235.4755,49.5
1659.4968745708466,235.47650000000002,50.0
