202.03,88,94,97,96,93,412,497,474,471,451
204.31,89,88,91,89,91,410,383,425,387,398
207.175,80,82,80,86,84,330,360,301,330,343
207.31,80,82,80,80,85,348,316,336,336,352
207.67,81,73,84,82,76,338,317,340,338,297
207.795,78,79,81,79,79,320,349,327,304,317
207.905,78,83,78,80,78,298,288,295,317,310
207.93,76,76,76,74,73,307,293,284,299,274
207.935,71,78,4,74,82,267,297,29,289,306
207.97,68,66,77,77,71,302,272,269,293,281
207.995,74,80,71,65,67,289,317,271,252,244
208.02,68,76,73,71,76,274,295,300,275,297
208.08,72,66,69,70,67,301,242,246,266,256
208.095,67,70,72,69,76,270,288,281,252,272
208.125,72,73,71,65,77,281,298,284,259,283
208.14,71,77,73,69,71,296,259,279,264,287
208.15,74,59,69,73,63,295,242,246,264,220
208.155,71,68,83,73,62,288,257,293,283,253
208.16,73,65,67,71,69,293,256,260,265,242
208.165,69,63,71,66,69,285,245,269,257,243
208.17,56,75,75,62,72,235,269,271,223,263
208.175,66,60,65,62,64,244,233,222,237,235
208.185,69,39,54,61,67,245,152,211,212,260
208.19,65,68,7,64,62,227,261,24,219,217
