369.52613,51,329
369.526129,299,1095
369.526128,268,1058
369.526127,287,1070
369.526126,330,1194
369.526125,366,1298
369.526124,399,1354
369.526123,386,1352
369.526122,370,1318
369.526121,446,1522
369.52612,450,1554
369.526119,518,1764
369.526118,506,1711
369.526117,607,2166
369.526116,581,2033
369.526115,599,2155
369.526114,681,2485
369.526113,663,2436
369.526112,776,3163
369.526111,769,3152
369.52611,776,3392
369.526109,863,4270
369.526108,849,4245
369.526107,818,3751
369.526106,831,4209
369.526105,927,5922
369.526104,932,6346
369.526103,938,6512
369.526102,928,6881
369.526101,928,7290
369.5261,940,7702
369.526099,935,7892
369.526098,950,8348
369.526097,930,8185
369.526096,947,8317
369.526095,934,7472
369.526094,866,5751
369.526093,283,1154
369.526092,99,540
369.526091,102,469
369.52609,89,502
369.526089,76,417
369.526088,60,384
369.526087,36,325
369.526086,43,332
369.526085,44,340
369.526084,47,356
369.526083,46,327
369.526082,58,374
369.526081,44,356
369.52608,44,334
369.526079,51,349
369.526078,54,361
369.526077,43,339
369.526076,46,316
369.526075,40,356
369.526074,47,346
369.526073,39,331
369.526072,46,343
369.526071,40,335
