317.55,88,93,82,79,88,746,878,732,654,777
319.2,79,84,84,84,82,695,753,733,796,814
319.25,81,79,87,74,86,732,676,849,685,806
319.3,74,81,84,76,84,687,706,752,687,738
319.35,78,78,83,78,82,688,687,725,637,789
319.4,77,78,75,75,81,633,691,683,672,730
319.55,79,86,87,90,93,698,798,876,861,897
319.95,80,80,80,79,81,727,736,793,704,730
320.0,78,80,82,84,76,800,747,800,795,734
320.05,73,76,80,77,81,666,663,746,704,743
320.1,73,82,86,84,80,650,742,806,711,740
320.15,84,83,87,84,77,781,725,801,728,651
320.2,76,82,80,77,76,686,681,767,611,680
320.25,79,80,84,87,76,700,715,624,718,605
320.3,92,77,84,77,81,837,683,697,642,610
320.35,75,80,87,79,88,602,714,776,713,770
320.4,88,86,76,80,88,779,746,687,664,784
320.45,75,90,84,81,84,702,883,815,780,813
320.5,85,79,86,75,78,832,718,791,733,743
320.55,75,83,86,93,86,672,769,764,797,775
320.6,90,90,79,88,82,738,742,692,777,734
320.65,82,77,79,81,86,748,711,742,787,767
320.75,85,83,78,89,78,816,713,695,826,707
320.8,87,83,89,87,80,849,825,819,825,760
320.85,83,81,82,75,83,831,774,791,716,777
320.9,87,87,84,83,80,763,707,732,719,709
321.15,87,85,94,89,90,734,740,799,802,738
321.45,88,91,88,92,90,854,809,805,831,871
