180.0,93.0,474.0,871.03534717
180.005,97.0,541.0,871.03534761
180.01,95.0,486.0,871.03534686
180.015,96.0,484.0,871.035347
180.02,98.0,519.0,871.03534666
180.025,96.0,512.0,871.03534564
180.03,92.0,506.0,871.03534592
180.035,94.0,491.0,871.03534393
180.04,97.0,478.0,871.0353427
180.045,96.0,512.0,871.03534389
180.05,97.0,479.0,871.03534377
180.055,95.0,487.0,871.03534304
180.06,97.0,487.0,871.03533864
180.065,93.0,477.0,871.03533862
180.07,97.0,516.0,871.03533848
180.075,93.0,469.0,871.03533883
180.08,97.0,507.0,871.03533888
180.085,97.0,508.0,871.03533869
180.09,99.0,517.0,871.0353385
180.095,96.0,458.0,871.03533827
180.1,97.0,469.0,871.0353389
180.105,94.0,486.0,871.03533856
180.11,97.0,568.0,871.03533853
180.115,93.0,470.0,871.03533879
180.12,97.0,507.0,871.03533825
180.125,95.0,478.0,871.03533841
180.13,96.0,434.0,871.03533859
180.135,96.0,464.0,871.03533888
180.14,96.0,478.0,871.03533865
180.145,92.0,473.0,871.03533827
180.15,95.0,510.0,871.03533848
180.155,96.0,463.0,871.03533877
180.16,99.0,503.0,871.0353386
180.165,98.0,539.0,871.03533849
180.17,91.0,495.0,871.03533854
180.175,95.0,478.0,871.03533839
180.18,96.0,475.0,871.03533819
180.185,97.0,504.0,871.03533831
180.19,100.0,497.0,871.03533869
180.195,96.0,435.0,871.0353385
180.2,96.0,483.0,871.03533894
180.205,94.0,500.0,871.0353384
180.21,97.0,523.0,871.03533841
180.215,92.0,488.0,871.03533866
180.22,99.0,538.0,871.03533871
180.225,98.0,483.0,871.03533837
180.23,95.0,500.0,871.03533868
180.235,95.0,476.0,871.03533884
180.24,97.0,519.0,871.03533827
180.245,98.0,500.0,871.03533881
180.25,95.0,526.0,871.03533856
180.255,96.0,496.0,871.03533841
180.26,98.0,489.0,871.03533873
180.265,97.0,480.0,871.03533858
180.27,90.0,468.0,871.03533855
180.275,98.0,505.0,871.03533852
180.28,98.0,524.0,871.03533859
180.285,97.0,538.0,871.03533867
180.29,92.0,458.0,871.03533875
180.295,91.0,464.0,871.03533852
180.3,97.0,512.0,871.03533856
180.305,97.0,482.0,871.03533853
180.31,97.0,479.0,871.03533864
180.315,96.0,505.0,871.03533863
180.32,93.0,482.0,871.03533858
180.325,94.0,483.0,871.03533866
180.33,96.0,497.0,871.0353388
180.335,96.0,500.0,871.03533851
180.34,95.0,489.0,871.03533848
180.345,95.0,450.0,871.03533845
180.35,99.0,503.0,871.03533821
180.355,95.0,520.0,871.03533854
180.36,92.0,455.0,871.0353385
180.365,96.0,501.0,871.03533858
180.37,94.0,467.0,871.03533859
180.375,94.0,487.0,871.03533843
180.38,94.0,415.0,871.0353386
180.385,97.0,483.0,871.03533867
180.39,96.0,509.0,871.03533863
180.395,97.0,508.0,871.0353384
180.4,91.0,455.0,871.03533843
180.405,95.0,482.0,871.03533866
180.41,93.0,506.0,871.03533891
180.415,94.0,483.0,871.03533858
180.42,97.0,464.0,871.03533868
180.425,94.0,439.0,871.03533856
180.43,97.0,464.0,871.03533864
180.435,94.0,467.0,871.03533825
180.44,94.0,455.0,871.03533845
180.445,95.0,453.0,871.03533885
180.45,96.0,449.0,871.03533855
180.455,95.0,495.0,871.03533845
180.46,91.0,448.0,871.03533867
180.465,95.0,513.0,871.03533865
180.47,99.0,490.0,871.03533841
180.475,96.0,490.0,871.03533891
180.48,91.0,449.0,871.0353386
180.485,96.0,485.0,871.03533862
180.49,94.0,478.0,871.03533853
180.495,95.0,482.0,871.0353388
180.5,99.0,485.0,871.03533832
180.505,94.0,515.0,871.0353388
180.51,98.0,492.0,871.03533871
180.515,93.0,459.0,871.03533862
180.52,92.0,479.0,871.03533854
180.525,96.0,477.0,871.03533853
180.53,96.0,492.0,871.03533849
180.535,97.0,450.0,871.03533884
180.54,96.0,509.0,871.03533883
180.545,96.0,529.0,871.0353386
180.55,98.0,484.0,871.03533886
180.555,98.0,532.0,871.03533871
180.56,95.0,487.0,871.03533862
180.565,97.0,482.0,871.03533885
180.57,94.0,486.0,871.03533868
180.575,97.0,480.0,871.03533846
180.58,95.0,509.0,871.03533863
180.585,97.0,474.0,871.03533853
180.59,94.0,475.0,871.03533884
180.595,99.0,524.0,871.03533861
180.6,92.0,478.0,871.03533838
180.605,95.0,526.0,871.03533856
180.61,96.0,469.0,871.03533875
180.615,93.0,529.0,871.03533827
180.62,93.0,486.0,871.03533845
180.625,96.0,492.0,871.03533835
180.63,98.0,533.0,871.03533869
180.635,94.0,452.0,871.03533861
180.64,93.0,482.0,871.03533869
180.645,92.0,462.0,871.03533847
180.65,95.0,509.0,871.03533843
180.655,98.0,497.0,871.03533831
180.66,92.0,498.0,871.03533872
180.665,97.0,499.0,871.03533869
180.67,95.0,515.0,871.0353387
180.675,94.0,461.0,871.03533876
180.68,97.0,522.0,871.03533875
180.685,95.0,494.0,871.035339
180.69,96.0,486.0,871.03533857
180.695,96.0,517.0,871.03533852
180.7,98.0,469.0,871.03533871
180.705,96.0,485.0,871.03533852
180.71,98.0,506.0,871.03533888
180.715,94.0,472.0,871.0353389
180.72,96.0,472.0,871.03533859
180.725,98.0,544.0,871.03533834
180.73,97.0,503.0,871.03533858
180.735,96.0,487.0,871.03533864
180.74,99.0,527.0,871.03533883
180.745,97.0,517.0,871.03533866
180.75,95.0,496.0,871.03533874
180.755,99.0,518.0,871.03533871
180.76,97.0,519.0,871.03533868
180.765,98.0,513.0,871.03533886
180.77,96.0,496.0,871.0353388
180.775,95.0,502.0,871.03533885
180.78,94.0,502.0,871.03533877
180.785,94.0,496.0,871.03533896
180.79,97.0,563.0,871.03533847
180.795,99.0,542.0,871.03533854
180.8,95.0,509.0,871.03533867
180.805,100.0,545.0,871.03533857
180.81,95.0,501.0,871.03533869
180.815,98.0,559.0,871.03533865
180.82,96.0,566.0,871.03533848
180.825,95.0,525.0,871.03533848
180.83,98.0,529.0,871.03533857
180.835,97.0,515.0,871.03533867
180.84,98.0,520.0,871.03533867
180.845,96.0,501.0,871.03533872
180.85,98.0,501.0,871.0353388
180.855,96.0,493.0,871.03533864
180.86,96.0,512.0,871.03533892
180.865,99.0,508.0,871.03533854
180.87,95.0,517.0,871.035339
180.875,95.0,507.0,871.03533864
180.88,98.0,489.0,871.03533832
180.885,97.0,555.0,871.03533833
180.89,99.0,537.0,871.03533869
180.895,95.0,526.0,871.03533883
180.9,98.0,500.0,871.03533893
180.905,98.0,532.0,871.03533858
180.91,95.0,522.0,871.03533852
180.915,98.0,521.0,871.03533863
180.92,92.0,499.0,871.03533908
180.925,93.0,523.0,871.03533865
180.93,97.0,536.0,871.03533841
180.935,98.0,518.0,871.03533847
180.94,97.0,500.0,871.03533832
180.945,96.0,505.0,871.03533897
180.95,93.0,461.0,871.0353386
180.955,97.0,504.0,871.03533859
180.96,98.0,508.0,871.03533878
180.965,92.0,461.0,871.0353389
180.97,94.0,470.0,871.03533875
180.975,95.0,463.0,871.03533885
180.98,95.0,519.0,871.03533862
180.985,94.0,460.0,871.0353387
180.99,98.0,490.0,871.03533884
180.995,98.0,530.0,871.03533859
181.0,99.0,523.0,871.03533899
181.005,97.0,518.0,871.0353387
181.01,97.0,495.0,871.03533892
181.015,95.0,513.0,871.03533885
181.02,93.0,511.0,871.03533897
181.025,97.0,497.0,871.03533875
181.03,98.0,497.0,871.03533894
181.035,98.0,513.0,871.03533892
181.04,94.0,459.0,871.03533875
181.045,95.0,476.0,871.03533881
181.05,94.0,503.0,871.03533855
181.055,96.0,489.0,871.03533879
181.06,94.0,476.0,871.03533857
181.065,98.0,487.0,871.03533853
181.07,97.0,511.0,871.03533875
181.075,94.0,494.0,871.03533855
181.08,96.0,532.0,871.03533892
181.085,98.0,494.0,871.03533898
181.09,98.0,492.0,871.03533886
181.095,96.0,497.0,871.03533861
181.1,99.0,568.0,871.0353387
181.105,93.0,490.0,871.03533866
181.11,97.0,508.0,871.03533854
181.115,96.0,528.0,871.03533879
181.12,95.0,474.0,871.03533862
181.125,96.0,497.0,871.0353388
181.13,97.0,528.0,871.03533886
181.135,94.0,486.0,871.0353386
181.14,95.0,489.0,871.03533904
181.145,99.0,486.0,871.03533858
181.15,93.0,505.0,871.03533867
181.155,98.0,517.0,871.03533892
181.16,98.0,519.0,871.0353386
181.165,97.0,474.0,871.0353387
181.17,98.0,550.0,871.03533905
181.175,96.0,557.0,871.035339
181.18,99.0,507.0,871.03533883
181.185,98.0,504.0,871.03533875
181.19,97.0,525.0,871.03533866
181.195,97.0,537.0,871.0353386
181.2,92.0,474.0,871.03533875
181.205,94.0,467.0,871.03533864
181.21,93.0,521.0,871.03533867
181.215,94.0,492.0,871.03533878
181.22,96.0,495.0,871.03533877
181.225,96.0,511.0,871.03533843
181.23,94.0,502.0,871.03533864
181.235,96.0,495.0,871.03533911
181.24,97.0,510.0,871.03533904
181.245,97.0,524.0,871.03533876
181.25,97.0,496.0,871.03533882
181.255,98.0,497.0,871.03533893
181.26,97.0,527.0,871.03533868
181.265,97.0,473.0,871.03533882
181.27,96.0,534.0,871.03533881
181.275,98.0,523.0,871.03533878
181.28,94.0,454.0,871.03533883
181.285,95.0,507.0,871.03533856
181.29,94.0,481.0,871.03533884
181.295,96.0,520.0,871.03533843
181.3,95.0,506.0,871.03533855
181.305,98.0,546.0,871.03533885
181.31,97.0,532.0,871.03533872
181.315,99.0,542.0,871.03533884
181.32,96.0,506.0,871.03533876
181.325,96.0,560.0,871.03533881
