369.52612,986,6503
369.526119,991,6666
369.526118,989,6659
369.526117,992,6711
369.526116,990,6489
369.526115,990,6677
369.526114,991,6673
369.526113,710,4779
369.526112,993,6812
369.526111,987,6760
369.52611,991,6590
369.526109,992,6809
369.526108,990,6811
369.526107,992,6602
369.526106,993,6787
369.526105,988,6773
369.526104,994,6702
369.526103,987,6818
369.526102,993,6883
369.526101,992,6778
369.5261,984,6668
369.526099,991,6851
369.526098,989,6762
369.526097,991,6680
369.526096,993,6968
369.526095,989,6636
369.526094,994,6669
369.526093,986,6661
369.526092,987,6657
369.526091,990,6671
369.52609,994,6820
369.526089,988,6649
369.526088,989,6619
369.526087,991,6492
369.526086,987,6437
369.526085,988,6589
369.526084,990,6729
369.526083,989,6413
369.526082,990,6453
369.526081,991,6458
369.52608,987,6437
369.526079,986,6593
369.526078,995,6683
369.526077,990,6578
369.526076,986,6540
369.526075,985,6370
369.526074,988,6576
369.526073,987,6348
369.526072,990,6465
369.526071,989,6371
369.52607,987,6433
369.526069,992,6515
369.526068,990,6336
369.526067,982,6357
369.526066,989,6509
369.526065,985,6484
369.526064,982,6345
369.526063,993,6206
369.526062,982,6230
369.526061,984,6455
