132.877,92,92,92,90,88
132.8865,88,90,94,94,88
132.961,96,84,90,94,84
132.97750000000002,80,92,92,96,92
133.02550000000002,88,94,84,82,88
133.0385,92,88,90,90,84
133.05300000000003,90,88,84,92,88
133.1245,96,88,86,94,92
133.2615,88,90,86,96,90
133.27,92,94,96,90,86
133.305,84,86,92,86,86
133.30700000000002,88,94,92,94,90
133.371,92,90,86,90,88
133.389,90,92,86,96,86
133.4215,78,90,92,92,88
133.447,92,84,92,86,86
133.4575,10,92,94,86,92
133.46650000000002,90,78,86,78,88
133.619,98,100,100,100,94
133.63350000000003,86,92,86,86,86
133.639,96,92,86,78,94
133.64950000000002,80,88,94,84,90
133.6605,90,90,86,90,80
133.6715,76,92,90,84,84
133.7305,88,90,90,86,88
133.733,88,84,88,88,84
133.741,84,88,62,98,94
133.77650000000003,90,46,88,90,94
133.7955,84,88,82,86,82
133.80300000000003,84,84,90,84,8
133.8035,88,92,98,82,86
133.8075,86,86,84,72,90
133.80800000000002,88,90,86,88,82
133.8125,90,76,80,90,84
133.81500000000003,94,84,94,92,88
133.81750000000002,82,84,76,98,80
133.8185,90,80,84,90,88
133.82850000000002,82,94,92,84,84
133.84550000000002,78,86,86,82,82
133.854,92,86,82,86,88
133.8795,84,94,90,92,84
133.887,90,86,80,94,82
133.8965,90,96,92,92,84
133.9035,80,86,88,98,82
133.90800000000002,86,84,86,94,86
133.9085,90,90,90,86,88
133.912,92,84,88,84,82
133.972,94,88,92,86,88
133.976,78,90,86,82,82
134.00400000000002,76,82,86,86,92
134.00900000000001,76,86,90,84,92
134.01100000000002,94,88,84,84,90
134.013,88,82,86,84,88
134.02100000000002,94,88,90,90,88
134.031,82,82,84,86,86
134.03650000000002,82,90,82,90,86
134.0505,88,86,90,92,88
134.0525,90,88,86,80,78
134.055,96,96,80,82,96
134.08900000000003,92,80,80,84,90
134.09500000000003,86,90,90,86,82
134.10350000000003,82,82,90,88,88
134.11950000000002,88,84,84,84,84
134.12050000000002,66,94,98,100,96
134.121,92,98,100,98,100
134.16150000000002,98,100,100,96,96
134.197,96,100,96,100,100
134.31750000000002,84,88,84,78,86
134.33900000000003,80,88,92,88,100
134.35600000000002,84,82,88,92,84
134.357,86,90,88,96,92
134.3795,84,82,88,88,88
134.395,94,94,88,92,90
134.4225,84,88,88,90,92
134.4255,92,88,94,96,84
134.448,82,88,92,84,90
134.44850000000002,92,78,84,86,88
134.45700000000002,90,82,78,84,86
134.48700000000002,84,86,88,86,86
134.50050000000002,84,86,92,90,84
134.508,92,88,94,86,82
134.51100000000002,90,92,90,92,88
134.543,98,100,100,100,100
134.5985,78,86,94,94,88
134.6055,86,80,90,88,90
134.609,94,90,88,90,92
134.60950000000003,92,80,86,88,88
134.6105,92,94,84,72,82
134.61200000000002,96,86,92,90,84
134.6485,88,90,90,82,88
134.65,90,90,90,96,84
134.6755,82,90,82,82,88
134.703,90,82,90,90,84
134.7115,86,90,88,84,82
134.715,84,80,84,90,86
134.7195,86,82,80,88,82
134.7315,80,92,86,80,92
134.7375,86,82,70,82,80
134.73950000000002,90,78,92,80,88
134.751,96,78,92,92,86
134.7545,84,90,82,88,92
134.75900000000001,80,82,82,90,92
134.76350000000002,90,84,86,94,86
134.764,90,88,78,88,90
134.76700000000002,88,86,88,80,84
134.781,92,88,96,90,88
134.78150000000002,90,92,92,76,86
134.78750000000002,80,82,82,82,92
134.78900000000002,82,88,88,84,82
134.793,90,88,82,88,88
134.7945,88,88,84,82,90
134.79500000000002,94,88,98,92,78
134.82750000000001,80,82,86,86,84
134.8305,90,88,86,90,92
134.83800000000002,6,80,84,90,88
