20.753179788589478,235.471,61.5
46.230792760849,235.471,60.5
71.75323724746704,235.47150000000002,54.0
97.25103497505188,235.47,61.0
122.80691385269165,235.47150000000002,60.0
148.33863592147827,235.473,42.5
173.850506067276,235.47250000000003,39.0
199.5076403617859,235.471,20.0
225.01450967788696,235.472,36.5
250.55665159225464,235.47250000000003,37.5
276.12407326698303,235.47150000000002,42.0
301.59631729125977,235.472,40.0
327.10717487335205,235.47150000000002,45.0
352.5888159275055,235.471,42.0
378.05353593826294,235.47150000000002,42.0
403.52447867393494,235.47050000000002,40.0
429.12173318862915,235.473,24.0
