194.75,89,92,89,83,89,500,461,449,425,475
195.575,92,92,93,87,91,473,472,481,450,468
197.97,89,89,87,90,92,467,434,413,469,463
198.395,90,88,94,88,90,485,462,463,468,457
199.345,89,91,91,85,92,496,468,495,421,512
200.49,87,90,88,95,91,447,467,479,478,475
201.64,14,85,85,87,88,66,412,426,405,410
201.9,79,85,86,90,87,338,348,365,382,361
202.41,79,79,79,76,84,334,314,328,311,377
202.51,84,79,81,88,85,361,320,340,387,357
202.74,82,71,80,87,86,347,278,336,402,361
203.5,78,73,85,82,77,296,263,359,368,355
203.74,78,80,67,75,70,362,379,287,322,340
203.745,68,82,76,69,77,307,365,337,299,320
203.775,78,74,69,71,76,375,271,325,307,317
203.825,0,60,69,70,75,6,257,292,283,296
203.83,65,61,65,65,64,267,262,270,251,242
203.84,67,61,73,65,75,264,232,301,256,289
203.845,67,68,66,72,61,273,299,253,279,290
203.855,72,70,71,72,71,309,299,305,288,308
203.865,73,78,78,67,79,328,324,325,283,347
203.88,69,66,67,74,64,303,274,287,316,280
203.955,70,73,74,65,78,291,335,346,222,317
203.965,58,68,66,74,60,225,267,270,352,271
203.98,68,63,61,70,76,322,246,249,277,300
203.995,70,78,64,68,64,289,324,245,262,297
204.03,73,71,71,69,71,310,289,300,294,300
204.035,70,77,71,65,74,315,320,290,289,290
204.05,75,75,68,76,66,313,291,282,342,270
204.06,70,73,66,74,67,308,308,309,290,304
204.1,74,78,73,76,81,338,368,312,321,327
204.125,69,73,71,74,61,331,334,302,303,285
204.155,68,75,71,69,72,309,343,326,283,281
204.165,67,68,62,73,74,301,275,267,318,322
204.17,79,80,68,70,81,332,325,329,309,400
204.24,75,64,82,66,81,331,327,356,277,373
204.275,75,74,71,72,82,377,338,329,325,375
204.29,78,75,68,73,82,369,341,293,311,398
204.305,78,76,78,73,81,406,374,339,352,357
204.4,79,79,76,78,76,373,377,366,373,330
204.645,71,75,80,83,81,391,358,419,406,390
204.815,73,76,83,75,72,344,412,386,366,331
204.825,74,78,82,78,74,352,383,398,372,341
205.17,81,83,79,71,84,372,409,410,384,420
205.2,84,85,87,69,73,406,403,403,329,357
205.41,77,74,79,78,73,380,376,422,436,362
205.415,75,76,85,80,81,385,392,450,396,412
205.79,79,76,76,82,77,433,426,370,431,383
205.86,78,73,82,79,81,463,399,448,419,436
206.085,76,80,81,78,85,456,361,448,414,451
206.335,70,81,83,77,77,362,389,396,405,377
206.475,81,74,75,86,74,479,413,417,433,391
207.16,76,83,80,76,79,432,417,426,372,443
207.465,74,75,82,76,75,426,407,445,412,435
208.085,83,76,71,82,80,444,442,358,423,475
208.49,82,70,79,78,74,458,366,399,399,365
208.505,74,63,77,81,68,386,326,398,433,350
208.51,72,76,78,77,73,386,345,331,317,274
208.525,72,76,60,68,79,273,301,256,242,308
208.54,70,65,68,63,61,293,264,244,218,239
208.54500000000002,70,61,70,69,61,260,230,271,272,253
208.55,66,63,60,59,69,246,241,256,201,276
208.555,2,60,63,67,72,16,248,238,220,253
208.56,67,66,74,66,76,272,270,309,265,296
