318.072,64,79,88,72,68,567,759,806,630,571
318.074,78,82,68,74,77,636,723,607,670,676
318.442,74,78,75,83,79,592,641,659,720,680
318.446,80,67,78,85,75,649,518,659,772,636
318.468,75,60,62,67,68,603,485,511,542,575
318.469,68,71,71,72,70,565,615,574,552,556
318.47,61,59,67,75,83,500,519,591,641,633
318.472,69,74,75,78,81,611,603,676,746,689
318.497,64,69,72,71,69,517,612,616,607,583
318.502,67,60,58,78,70,542,506,518,646,590
318.504,76,82,65,64,74,627,724,571,587,639
318.505,72,58,69,68,68,604,505,548,553,558
318.506,65,76,77,68,58,545,623,576,497,466
318.507,72,65,71,88,84,652,578,631,742,701
318.511,77,82,86,80,84,567,667,731,622,697
318.528,72,71,71,68,76,611,603,574,588,588
318.529,74,71,66,68,65,549,564,563,590,538
318.53,76,72,70,73,72,670,606,522,595,577
318.532,73,71,69,71,72,606,546,529,574,539
318.535,69,66,70,70,64,548,491,569,578,510
318.536,76,66,70,71,66,628,503,552,650,503
318.553,61,74,65,64,72,492,579,493,529,573
318.554,72,69,77,75,85,525,591,689,590,663
318.568,69,71,67,76,59,586,589,521,616,526
318.569,64,62,65,69,60,507,494,559,537,470
318.57,71,64,67,76,61,579,493,543,623,546
318.596,72,75,71,71,76,612,643,660,502,618
318.597,76,74,70,70,70,653,653,573,616,560
318.598,69,77,65,70,71,591,644,549,608,615
318.602,68,73,80,66,69,562,576,653,597,584
318.607,69,60,83,66,75,574,541,725,565,665
318.614,84,70,72,79,84,743,445,636,693,772
318.693,85,86,88,75,89,739,705,710,615,772
318.695,82,82,87,89,79,648,728,750,732,676
319.115,79,79,76,80,77,580,620,547,596,592
319.118,75,76,77,75,80,525,603,625,612,681
319.132,74,79,75,79,71,578,672,587,618,593
319.14,75,74,73,71,78,632,617,620,513,706
319.144,72,83,72,71,78,664,679,619,600,645
319.2,80,75,73,83,77,667,547,504,634,587
319.224,86,91,79,83,81,674,698,604,726,603
319.24,82,68,73,82,80,629,486,544,651,651
319.345,82,77,82,79,80,674,623,679,646,660
319.707,76,76,70,73,75,606,569,528,582,585
319.721,77,81,84,76,76,632,645,715,552,594
