319.301,74,73,65,71,71,642,649,567,602,571
319.302,60,65,73,64,67,486,562,636,493,576
319.30400000000003,76,73,76,80,72,698,668,653,714,585
319.315,61,74,70,67,66,508,585,605,639,542
319.324,68,75,68,78,77,577,624,565,666,697
319.325,71,78,71,69,72,616,676,645,565,626
319.33,71,78,68,73,68,635,684,572,599,611
319.332,74,74,83,79,71,622,683,728,703,639
319.343,74,75,80,62,72,633,663,649,527,638
319.344,86,94,98,73,65,747,680,706,517,622
319.354,58,76,74,82,90,525,598,598,662,724
319.35900000000004,69,72,74,79,63,568,571,616,705,533
319.36,81,74,71,68,72,664,576,587,541,610
319.365,64,70,74,73,77,508,600,643,554,654
319.39,80,75,79,68,90,613,643,642,607,760
319.40000000000003,76,82,78,77,86,618,700,705,643,802
319.433,84,83,85,86,73,777,728,691,731,659
319.73900000000003,83,75,91,91,96,655,602,806,822,804
319.834,65,69,76,77,74,551,528,619,663,639
319.83500000000004,67,82,68,73,63,587,651,531,582,569
319.84000000000003,63,72,70,77,79,523,608,606,636,683
320.00800000000004,90,92,88,93,90,792,944,846,875,816
320.237,85,87,77,79,84,768,752,704,679,789
320.25,85,83,85,81,83,807,806,799,715,792
320.802,87,91,93,93,89,722,803,833,857,733
