117.317,98,98,99,98,100,1164,1142,1114,1142,1122
117.66399999999999,100,97,98,97,100,1150,1070,1136,1069,1131
118.088,99,99,98,100,100,1180,1091,1158,1191,1171
118.46499999999999,99,100,100,100,99,1242,1142,1257,1185,1143
118.904,98,100,100,93,100,2113,2291,2215,1867,2257
118.91099999999999,99,100,100,100,100,2161,2057,2090,2137,2103
119.378,100,100,99,100,100,2185,2161,1982,2028,2027
119.767,100,100,100,100,100,2055,2072,2106,2189,2122
119.96,100,100,99,100,100,1148,1156,1217,1229,1168
121.68849999999999,87,100,99,100,100,462,1013,1087,1021,1084
122.372,100,100,100,100,100,2154,2041,2227,2152,2105
