117.818,94,76,92,94,88
117.858,82,86,88,96,84
117.86149999999999,90,96,88,96,90
117.86749999999999,90,92,86,88,90
117.8995,90,92,90,96,94
117.917,100,88,90,82,94
117.9765,88,84,82,94,88
117.979,88,94,94,90,92
117.991,98,84,92,92,86
118.0115,90,88,90,80,88
118.047,90,96,86,96,92
118.0505,90,88,94,92,90
118.057,86,92,90,96,90
118.1015,90,82,96,88,94
118.1125,88,90,94,92,98
118.1265,92,88,96,88,94
118.1685,92,94,84,90,94
118.1795,100,88,90,78,84
118.265,96,94,80,96,86
118.365,90,90,92,90,94
118.3835,86,90,90,84,90
118.46249999999999,92,86,96,90,92
118.495,92,88,84,90,84
118.5155,86,90,94,86,88
118.5365,86,84,74,90,86
118.634,86,94,84,86,90
118.7135,86,76,90,92,98
118.741,90,88,88,84,88
118.746,90,92,92,84,84
118.77199999999999,86,88,86,94,90
118.838,94,90,98,94,86
118.859,82,86,98,84,82
118.8715,88,90,92,84,78
118.8725,88,80,88,94,84
118.873,82,94,84,84,86
118.87349999999999,92,76,84,88,86
118.874,88,86,86,82,84
118.876,88,86,76,88,92
118.878,82,84,88,74,80
118.8785,86,76,88,84,84
118.8845,88,96,82,88,80
118.88499999999999,72,82,78,70,76
118.8855,82,86,84,92,88
118.8865,82,78,90,80,78
118.88799999999999,78,72,90,70,70
118.8885,78,76,82,72,80
118.8895,62,78,70,70,72
118.89,62,80,74,72,68
118.8905,74,76,76,78,82
118.89099999999999,80,66,76,70,62
118.892,82,82,74,66,72
118.8925,68,66,74,66,72
118.893,72,62,72,60,64
118.8935,72,72,74,76,68
118.89399999999999,66,70,68,50,66
118.8945,60,96,98,100,100
119.0255,100,100,100,98,98
