89.615,88,94,98,94,94
90.78999999999999,88,92,94,94,98
90.995,94,94,2,92,92
91.53,88,92,92,88,88
92.295,84,92,98,96,92
93.1,96,92,92,92,90
93.14,82,96,100,96,90
93.185,90,2,84,98,100
93.325,88,90,96,94,4
93.33,0,0,94,80,84
93.41,82,94,86,90,92
93.45,80,90,4,0,4
93.455,4,98,100,100,100
93.52,96,100,100,100,100
93.585,98,98,100,100,100
93.605,100,100,100,98,100
93.62,98,100,100,100,100
93.75999999999999,2,0,98,100,60
93.78,98,8,98,100,2
93.785,98,98,100,100,100
93.92999999999999,98,4,98,100,2
93.935,98,100,98,100,100
93.965,98,2,0,96,100
94.0,94,94,92,100,98
94.005,0,94,98,100,100
94.00999999999999,8,6,98,100,100
94.02,98,100,100,2,98
94.1,98,100,100,100,100
94.11,98,100,100,100,100
94.12,4,94,100,98,2
94.125,98,100,2,90,100
