111.7015,78,86,90,2,88
111.715,88,84,94,86,88
111.72,92,84,84,88,92
111.72200000000001,2,88,82,88,98
111.73100000000001,88,88,82,88,92
111.73400000000001,86,98,82,90,80
111.7355,80,98,90,82,84
111.738,90,92,90,90,86
111.74600000000001,84,82,84,80,86
111.7495,88,90,84,78,96
111.75150000000001,92,76,80,88,88
111.76350000000001,92,78,90,88,80
111.76650000000001,88,90,94,92,90
111.76950000000001,82,84,84,88,84
111.7835,82,90,88,94,94
111.79050000000001,94,88,80,84,88
111.7915,86,92,84,92,92
111.808,92,88,88,84,92
111.8215,94,94,94,90,90
111.8275,94,88,86,86,88
111.8315,84,86,92,92,84
111.85900000000001,86,90,90,88,92
111.8715,94,86,92,92,90
111.87700000000001,88,86,88,88,86
111.8865,88,90,90,94,90
111.8925,88,88,86,74,88
111.938,94,88,92,90,92
111.94550000000001,82,84,74,78,84
111.95700000000001,90,84,88,86,76
111.9575,96,72,88,88,82
111.96000000000001,90,80,82,78,84
111.9735,88,90,90,92,88
111.98,76,94,84,86,96
111.9835,88,94,86,88,84
