369.52614,984,6047
369.526139,991,6024
369.526138,989,5951
369.526137,978,5662
369.526136,981,5873
369.526135,982,5888
369.526134,984,5808
369.526133,971,5649
369.526132,977,5712
369.526131,976,5620
369.52613,982,5668
369.526129,981,5641
369.526128,969,5582
369.526127,969,5702
369.526126,984,5619
369.526125,963,5532
369.526124,979,5562
369.526123,971,5569
369.526122,985,5751
369.526121,980,5525
369.52612,974,5688
369.526119,976,5576
369.526118,966,5570
369.526117,978,5752
369.526116,981,5555
369.526115,978,5418
369.526114,979,5576
369.526113,978,5574
369.526112,974,5525
369.526111,968,5629
369.52611,966,5434
369.526109,983,5534
369.526108,974,5638
369.526107,983,5439
369.526106,970,5594
369.526105,971,5551
369.526104,983,5577
369.526103,974,5579
369.526102,980,5698
369.526101,971,5582
369.5261,978,5678
369.526099,975,5642
369.526098,980,5609
369.526097,978,5730
369.526096,977,5637
369.526095,972,5620
369.526094,970,5496
369.526093,971,5566
369.526092,963,5606
369.526091,981,5698
369.52609,978,5724
369.526089,975,5685
369.526088,980,5804
369.526087,975,5609
369.526086,976,5645
369.526085,978,5672
369.526084,978,5825
369.526083,981,5668
369.526082,973,5518
369.526081,981,5603
