0.0,95.5,968.0,871.03466985
1.0,93.5,927.0,871.03467017
2.0,94.5,961.0,871.03466997
3.0,96.5,1005.0,871.03466948
4.0,91.0,955.0,871.03466958
5.0,94.0,1005.0,871.03466991
6.0,94.5,1008.0,871.03466978
7.0,96.5,969.0,871.03466999
8.0,93.5,977.0,871.03467024
9.0,92.0,925.0,871.03467015
10.0,86.5,857.0,871.03466973
11.0,88.0,892.0,871.03466953
12.0,92.0,944.0,871.0346695
13.0,89.5,867.0,871.03466976
14.0,87.0,841.0,871.03467005
15.0,91.5,926.0,871.03466966
16.0,89.5,936.0,871.03467017
17.0,84.0,816.0,871.03467004
18.0,85.5,843.0,871.03466973
19.0,86.5,858.0,871.03467017
20.0,81.5,810.0,871.03466982
21.0,87.5,865.0,871.03467002
22.0,80.5,825.0,871.03466931
23.0,82.5,828.0,871.03466986
24.0,77.5,806.0,871.03466981
25.0,83.5,896.0,871.03466997
26.0,75.5,799.0,871.03466961
27.0,76.0,796.0,871.03466969
28.0,72.5,760.0,871.03466999
29.0,73.5,777.0,871.03467011
30.0,72.5,779.0,871.03466976
31.0,65.0,676.0,871.03466999
32.0,69.0,741.0,871.03466969
33.0,61.0,616.0,871.03466979
34.0,66.5,671.0,871.03466986
35.0,70.5,760.0,871.03466974
36.0,68.5,698.0,871.03466959
37.0,67.5,669.0,871.03466975
38.0,63.5,652.0,871.03467023
39.0,66.5,659.0,871.03466994
40.0,66.5,662.0,871.03466979
41.0,58.0,577.0,871.03466957
42.0,60.5,596.0,871.03466976
43.0,59.5,642.0,871.03466979
44.0,61.0,609.0,871.0346697
45.0,56.0,600.0,871.03467005
46.0,57.0,583.0,871.03466996
47.0,60.0,622.0,871.03466975
48.0,54.0,565.0,871.03466979
49.0,56.5,589.0,871.03466981
50.0,54.5,529.0,871.03466981
51.0,48.0,523.0,871.03467015
52.0,50.5,545.0,871.03466972
53.0,47.5,489.0,871.03466975
54.0,52.5,579.0,871.03466946
55.0,50.0,539.0,871.03467031
56.0,58.5,597.0,871.03466979
57.0,55.5,568.0,871.03466935
58.0,47.5,521.0,871.03466982
59.0,50.5,540.0,871.03466974
60.0,49.0,520.0,871.03467016
61.0,46.5,481.0,871.03466965
62.0,43.5,456.0,871.03466986
63.0,49.0,530.0,871.03467
64.0,53.5,567.0,871.03466956
65.0,55.5,541.0,871.03467012
66.0,43.5,453.0,871.03466968
67.0,52.5,552.0,871.03466966
68.0,43.0,454.0,871.03466969
69.0,51.5,547.0,871.03466975
70.0,56.5,572.0,871.03466968
71.0,53.5,565.0,871.03466975
72.0,52.0,535.0,871.03467001
73.0,45.5,459.0,871.03467
74.0,56.5,531.0,871.03466988
75.0,50.0,466.0,871.03466986
76.0,45.5,426.0,871.03467018
77.0,53.5,523.0,871.03466993
78.0,51.0,514.0,871.03466974
79.0,49.5,484.0,871.03466963
80.0,51.0,498.0,871.03466982
81.0,54.0,499.0,871.03466942
82.0,54.0,514.0,871.0346696
83.0,53.0,505.0,871.03466991
84.0,57.0,509.0,871.03466994
85.0,57.0,522.0,871.03466984
86.0,59.0,566.0,871.03467001
87.0,58.0,543.0,871.03466971
88.0,56.5,529.0,871.03466982
89.0,57.5,586.0,871.0346698
90.0,60.0,532.0,871.03466996
91.0,55.5,543.0,871.03466996
92.0,53.0,504.0,871.03466961
93.0,53.0,508.0,871.03466985
94.0,62.0,600.0,871.03466998
95.0,59.0,614.0,871.03466982
96.0,54.5,519.0,871.03466985
97.0,60.0,587.0,871.03466994
98.0,59.0,568.0,871.03466958
99.0,59.5,617.0,871.03467018
100.0,62.0,619.0,871.03466996
101.0,57.0,588.0,871.03467
102.0,56.5,578.0,871.03466965
103.0,53.5,575.0,871.03466996
104.0,58.0,592.0,871.03467008
105.0,55.5,550.0,871.03467
106.0,61.5,606.0,871.03466967
107.0,64.5,662.0,871.03466972
108.0,57.5,575.0,871.03467002
109.0,64.0,653.0,871.03467011
110.0,61.5,612.0,871.03467002
111.0,60.5,607.0,871.03466951
112.0,68.5,709.0,871.03467001
113.0,64.0,622.0,871.03466989
114.0,66.5,687.0,871.03466995
115.0,66.5,661.0,871.03466986
116.0,60.5,652.0,871.03467
117.0,59.5,627.0,871.03467008
118.0,61.5,624.0,871.03466958
119.0,58.0,644.0,871.03466976
120.0,68.5,723.0,871.03466988
121.0,63.0,668.0,871.03466986
122.0,68.0,682.0,871.03466976
123.0,66.0,636.0,871.03466991
124.0,62.5,668.0,871.03466932
125.0,66.5,737.0,871.03466988
126.0,61.0,650.0,871.03467024
127.0,65.5,643.0,871.03466995
128.0,67.0,707.0,871.03467001
129.0,69.5,689.0,871.03466966
130.0,68.0,770.0,871.03466988
131.0,70.0,676.0,871.03466972
132.0,62.5,621.0,871.03466997
133.0,74.0,775.0,871.03466985
134.0,65.0,661.0,871.03466989
135.0,67.5,701.0,871.03466978
136.0,68.5,731.0,871.03466993
137.0,64.5,690.0,871.03466994
138.0,67.5,661.0,871.03467001
139.0,66.5,671.0,871.03466958
140.0,63.0,608.0,871.03466976
141.0,65.0,666.0,871.03466987
142.0,61.0,608.0,871.03466972
143.0,66.0,664.0,871.03467005
144.0,64.5,688.0,871.03467002
145.0,62.0,658.0,871.03466983
146.0,59.5,664.0,871.03467012
147.0,67.5,705.0,871.0346698
148.0,66.0,687.0,871.03466958
149.0,61.5,633.0,871.03466949
150.0,67.5,649.0,871.03467004
151.0,64.5,585.0,871.03466991
152.0,60.0,580.0,871.03466947
153.0,67.5,684.0,871.03467024
154.0,62.5,669.0,871.03466994
