127.6365,94,86,94,88,90
127.6445,92,90,90,98,96
127.675,86,88,86,86,90
127.71199999999999,92,88,88,90,94
127.87299999999999,84,82,88,90,82
127.8815,88,92,84,88,94
127.89,90,88,90,94,92
128.01,84,86,88,84,92
128.01149999999998,86,94,88,94,92
128.0305,92,86,96,90,90
128.036,88,90,94,88,94
128.043,90,96,86,88,84
128.048,90,88,96,92,88
128.07649999999998,96,88,86,88,90
128.0895,88,92,94,84,96
128.09449999999998,86,90,88,96,82
128.10399999999998,92,88,90,94,92
128.1295,80,90,94,80,92
128.138,84,88,82,90,86
128.13899999999998,2,88,88,82,82
128.14,84,80,86,84,80
128.14249999999998,80,92,90,76,86
128.146,78,88,90,88,78
128.1505,84,84,78,86,88
128.1635,86,84,84,86,88
128.177,90,82,84,88,98
128.178,94,92,88,84,82
128.182,96,90,74,88,86
128.1995,86,90,98,86,82
128.201,90,88,84,88,86
128.21699999999998,86,88,84,84,88
128.2205,96,86,90,94,96
128.239,92,86,92,82,90
128.25549999999998,80,84,88,86,82
128.2565,88,92,82,82,86
128.271,80,88,82,84,90
128.274,82,86,88,94,86
128.2815,88,88,88,86,90
128.28199999999998,84,90,84,86,86
128.2905,96,92,96,96,92
128.295,88,88,92,96,92
128.3135,88,88,86,90,82
128.331,82,78,88,94,88
128.3415,82,94,92,88,78
128.363,84,94,92,78,80
128.3735,96,92,80,84,88
128.386,90,86,96,88,86
128.404,90,86,84,86,94
128.406,74,90,78,88,78
128.4095,82,82,88,80,88
128.42,86,90,90,86,90
128.4505,94,86,72,92,74
128.452,84,82,88,82,90
128.454,82,90,82,90,82
128.4565,76,92,94,70,82
128.4615,84,82,90,94,84
128.4675,84,80,84,86,92
128.468,84,86,80,98,98
128.47,88,86,88,84,84
128.472,80,80,86,88,94
128.474,84,76,80,86,84
128.478,88,80,90,82,86
128.48,88,90,86,90,78
128.5085,80,74,88,78,90
128.518,88,90,86,90,84
128.5275,90,88,82,76,92
128.53,88,90,80,88,88
128.533,78,82,94,86,84
128.537,82,88,86,80,78
128.542,84,90,2,84,84
128.546,90,82,88,96,92
128.548,92,88,80,90,88
128.5485,84,94,84,78,84
128.549,74,78,82,68,88
128.551,88,84,90,82,96
128.5545,86,86,90,84,90
128.55599999999998,92,80,86,76,84
128.5605,86,78,94,92,82
128.561,88,84,92,96,90
128.564,92,82,84,82,88
128.565,84,88,86,76,88
128.569,84,86,88,72,84
128.573,80,82,90,82,94
128.578,94,92,70,82,86
128.583,86,80,88,76,84
128.588,80,86,80,82,86
128.5935,88,88,82,76,82
128.602,84,74,70,88,86
128.6055,88,92,84,92,78
128.608,92,88,90,88,80
128.62,90,86,74,82,86
128.6295,84,84,86,84,82
128.63049999999998,82,72,82,78,80
128.631,84,90,92,84,82
128.634,76,76,80,92,78
128.635,84,88,80,82,76
128.638,88,80,90,88,72
128.63899999999998,80,84,80,76,84
128.6395,82,76,84,70,72
128.64,80,86,82,6,88
128.6405,88,86,84,78,88
128.6445,76,84,82,72,76
128.64499999999998,88,78,74,70,82
128.6455,70,78,72,92,88
128.6515,86,84,88,84,86
128.654,86,86,92,92,76
128.6555,90,82,76,92,84
128.6575,80,92,84,92,86
128.66649999999998,92,88,88,80,90
128.6715,82,84,92,88,92
128.6895,92,84,94,88,84
128.6965,84,88,84,90,90
128.7,80,86,88,86,86
128.7005,90,92,82,84,84
128.7125,92,86,88,88,92
128.72549999999998,84,82,94,92,96
128.7325,84,90,80,82,82
128.749,86,76,96,84,84
128.7535,82,80,90,92,90
128.7565,88,84,88,80,80
128.7685,86,86,92,94,88
128.81199999999998,90,90,84,82,80
128.835,90,92,90,84,88
128.852,84,90,82,86,84
128.8545,82,94,88,90,90
128.857,98,90,86,84,92
128.85999999999999,82,94,94,94,92
128.8975,84,86,92,96,86
128.9185,94,86,86,86,92
128.91899999999998,90,86,80,90,84
128.977,90,90,88,94,92
128.98,76,86,80,84,98
128.989,92,90,92,88,92
128.99949999999998,90,92,86,96,88
129.018,90,94,84,84,90
129.03199999999998,82,90,86,82,86
129.03549999999998,88,88,90,84,88
129.0575,86,84,84,88,84
129.059,86,90,88,88,86
129.0715,86,84,92,82,86
129.10049999999998,88,90,88,94,92
129.1055,72,80,94,86,92
129.11599999999999,94,82,86,88,90
129.117,82,88,92,88,96
129.1325,86,80,82,80,94
