117.5925
117.593
117.632
117.653
117.655
117.6565
117.657
117.6585
117.7485
117.7495
117.75
117.756
117.758
117.824
117.8265
117.839
117.84
117.841
117.8455
117.8745
117.8795
117.8805
117.881
117.8885
117.889
117.89
117.893
117.899
117.9
117.9055
117.9185
117.92
117.938
117.953
117.957
117.965
117.968
117.9685
117.9695
117.9725
117.973
117.9735
117.974
117.9775
117.9845
118.031
118.0315
118.0325
118.0385
118.0395
118.043
118.044
118.046
118.168
118.1985
118.2025
118.2035
