185.0,284,278,287,275,280,1385,1346,1640,1335,1469
185.75,287,91,276,291,279,1520,330,1398,1654,1440
194.9,278,289,291,280,283,1527,1509,1512,1514,1471
227.3,291,294,276,291,262,1626,1681,1405,1576,1151
228.65,285,279,281,288,288,1448,1378,1467,1564,1502
232.65,289,283,282,289,285,1535,1482,1396,1511,1610
232.75,286,288,288,285,287,1618,1588,1589,1563,1567
239.75,277,280,283,287,283,1317,1473,1499,1502,1394
247.85000000000002,287,274,281,287,276,1507,1251,1382,1509,1383
251.35000000000002,284,289,281,287,296,1489,1563,1649,1618,1581
268.1,292,288,290,279,289,1689,1670,1605,1468,1531
273.95,280,285,288,291,276,1452,1555,1469,1560,1397
