213.15,,600,80,344179490
213.16,,682,83,344179490
213.17,,570,80,344179490
213.18,,594,85,344179490
213.19,,801,83,344179490
213.2,,815,81,344179490
213.21,,1001,97,344179490
213.22,,932,89,344179490
213.23,,777,82,344179490
213.24,,904,89,344179490
213.25,,866,90,344179490
213.26,,837,87,344179490
213.27,,893,93,344179490
213.28,,836,83,344179490
213.29,,926,92,344179490
213.3,,924,89,344179490
213.31,,840,87,344179490
213.32,,759,81,344179490
213.33,,799,83,344179490
213.34,,917,91,344179490
213.35,,929,93,344179490
213.8,,766,76,344179490
213.81,,878,91,344179490
213.82,,880,92,344179490
213.83,,934,92,344179490
213.84,,832,84,344179490
213.85,,987,96,344179490
213.86,,921,96,344179490
213.87,,811,83,344179490
213.88,,806,88,344179490
213.89,,816,87,344179490
213.9,,779,78,344179490
213.91,,663,72,344179490
213.92,,772,82,344179490
213.93,,854,87,344179490
213.94,,790,84,344179490
213.95,,797,80,344179490
213.96,,818,83,344179490
213.97,,889,95,344179490
213.98,,908,94,344179490
213.99,,861,88,344179490
214,,905,95,344179490
214.01,,892,92,344179490
214.02,,969,94,344179490
214.03,,910,94,344179490
214.04,,847,88,344179490
214.05,,949,92,344179490
214.75,,807,83,344179490
214.76,,874,89,344179490
214.77,,710,78,344179490
214.78,,935,89,344179490
214.79,,846,89,344179490
214.8,,844,86,344179490
214.81,,876,92,344179490
214.82,,779,86,344179490
214.83,,806,85,344179490
214.84,,879,90,344179490
214.85,,769,80,344179490
214.95,,786,79,344179490
214.96,,710,78,344179490
214.97,,665,70,344179490
214.98,,837,81,344179490
214.99,,817,87,344179490
215,,726,80,344179490
215.01,,736,76,344179490
215.02,,816,83,344179490
215.03,,777,84,344179490
215.04,,884,90,344179490
215.05,,839,84,344179490
215.06,,888,89,344179490
215.07,,859,90,344179490
215.08,,867,82,344179490
215.09,,806,88,344179490
215.1,,822,81,344179490
215.11,,851,89,344179490
215.12,,835,85,344179490
215.13,,705,72,344179490
215.14,,677,73,344179490
215.15,,698,77,344179490
215.16,,704,70,344179490
215.17,,807,79,344179490
215.18,,709,73,344179490
215.19,,854,84,344179490
215.2,,653,69,344179490
215.25,,795,82,344179490
215.26,,664,75,344179490
215.27,,708,73,344179490
215.28,,792,83,344179490
215.29,,743,75,344179490
215.3,,871,84,344179490
215.31,,677,71,344179490
215.32,,740,77,344179490
215.33,,876,87,344179490
215.34,,548,72,344179490
215.35,,838,84,344179490
215.36,,821,83,344179490
215.37,,766,82,344179490
215.38,,711,74,344179490
215.39,,728,72,344179490
215.4,,756,78,344179490
215.65,,828,81,344179490
215.66,,807,84,344179490
215.67,,860,87,344179490
215.68,,779,85,344179490
215.69,,739,80,344179490
215.7,,774,85,344179490
215.71,,761,84,344179490
215.72,,796,78,344179490
215.73,,898,93,344179490
215.74,,643,74,344179490
215.75,,784,76,344179490
215.95,,743,80,344179490
215.96,,791,83,344179490
215.97,,748,81,344179490
215.98,,779,83,344179490
215.99,,829,92,344179490
216,,891,97,344179490
216.01,,761,90,344179490
216.02,,841,88,344179490
216.03,,760,86,344179490
216.04,,818,90,344179490
216.05,,881,92,344179490
216.6,,929,96,344179490
216.61,,758,87,344179490
216.62,,778,82,344179490
216.63,,844,92,344179490
216.64,,752,87,344179490
216.65,,798,91,344179490
216.66,,805,89,344179490
216.67,,838,88,344179490
216.68,,689,78,344179490
216.69,,826,82,344179490
216.7,,760,81,344179490
216.71,,811,82,344179490
216.72,,705,75,344179490
216.73,,658,75,344179490
216.74,,737,75,344179490
216.75,,814,84,344179490
216.76,,813,84,344179490
216.77,,690,79,344179490
216.78,,837,85,344179490
216.79,,794,79,344179490
216.8,,731,75,344179490
224,,966,96,344179490
224.01,,821,86,344179490
224.02,,803,86,344179490
224.03,,958,97,344179490
224.04,,772,84,344179490
224.05,,337,46,344179490
224.06,,776,80,344179490
224.07,,869,93,344179490
224.08,,889,95,344179490
224.09,,834,89,344179490
224.1,,816,91,344179490
224.11,,905,95,344179490
224.12,,849,89,344179490
224.13,,870,88,344179490
224.14,,888,96,344179490
224.15,,968,96,344179490
224.16,,931,96,344179490
224.17,,785,82,344179490
224.18,,866,93,344179490
224.19,,871,93,344179490
224.2,,881,97,344179490
224.7,,779,88,344179490
224.71,,875,93,344179490
224.72,,943,94,344179490
224.73,,867,89,344179490
224.74,,890,95,344179490
224.75,,824,92,344179490
224.76,,816,86,344179490
224.77,,870,91,344179490
224.78,,849,92,344179490
224.79,,818,87,344179490
224.8,,857,94,344179490
224.85,,885,92,344179490
224.86,,914,95,344179490
224.87,,904,94,344179490
224.88,,861,94,344179490
224.89,,807,84,344179490
224.9,,870,92,344179490
224.91,,792,85,344179490
224.92,,866,90,344179490
224.93,,814,80,344179490
224.94,,765,84,344179490
224.95,,769,79,344179490
225.45,,700,79,344179490
225.46,,798,89,344179490
225.47,,789,88,344179490
225.48,,927,86,344179490
225.49,,842,84,344179490
225.5,,747,79,344179490
225.51,,623,87,344179490
225.52,,619,87,344179490
225.53,,642,80,344179490
225.54,,715,83,344179490
225.55,,670,86,344179490
226.05,,938,93,344179490
226.06,,743,81,344179490
226.07,,846,86,344179490
226.08,,839,87,344179490
226.09,,609,77,344179490
226.1,,657,81,344179490
226.11,,623,85,344179490
226.12,,797,84,344179490
226.13,,718,78,344179490
226.14,,799,84,344179490
226.15,,778,78,344179490
226.16,,795,85,344179490
226.17,,857,80,344179490
226.18,,864,88,344179490
226.19,,761,80,344179490
226.2,,911,86,344179490
226.21,,862,85,344179490
226.22,,852,83,344179490
226.23,,845,84,344179490
226.24,,811,84,344179490
226.25,,848,89,344179490
226.26,,835,84,344179490
226.27,,926,94,344179490
226.28,,978,96,344179490
226.29,,871,87,344179490
226.3,,854,88,344179490
226.31,,791,83,344179490
226.32,,704,76,344179490
226.33,,863,95,344179490
226.34,,879,86,344179490
226.35,,798,84,344179490
226.75,,692,79,344179490
226.76,,773,81,344179490
226.77,,786,81,344179490
226.78,,655,71,344179490
226.79,,608,64,344179490
226.8,,897,90,344179490
226.81,,787,87,344179490
226.82,,843,89,344179490
226.83,,854,93,344179490
226.84,,915,98,344179490
226.85,,770,83,344179490
226.86,,721,77,344179490
226.87,,746,75,344179490
226.88,,764,81,344179490
226.89,,798,77,344179490
226.9,,763,81,344179490
226.91,,694,83,344179490
226.92,,806,86,344179490
226.93,,847,87,344179490
226.94,,886,90,344179490
226.95,,773,80,344179490
227.2,,811,95,344179490
227.21,,774,92,344179490
227.22,,789,93,344179490
227.23,,847,93,344179490
227.24,,895,92,344179490
227.25,,878,90,344179490
227.26,,843,92,344179490
227.27,,933,96,344179490
227.28,,719,78,344179490
227.29,,879,92,344179490
227.3,,841,86,344179490
227.31,,796,83,344179490
227.32,,637,72,344179490
227.33,,841,86,344179490
227.34,,737,79,344179490
227.35,,815,86,344179490
227.45,,821,87,344179490
227.46,,603,64,344179490
227.47,,881,88,344179490
227.48,,738,79,344179490
227.49,,781,78,344179490
227.5,,703,74,344179490
227.51,,862,85,344179490
227.52,,760,82,344179490
227.53,,785,85,344179490
227.54,,794,80,344179490
227.55,,948,95,344179490
227.6,,962,96,344179490
227.61,,839,85,344179490
