112.642,84,78,82,90,86
112.6455,92,90,66,92,84
112.664,78,94,92,78,84
112.679,92,88,90,92,92
112.691,94,94,84,86,84
112.703,80,92,90,84,92
112.7045,92,80,78,88,82
112.711,86,94,86,86,84
112.7125,94,92,94,86,80
112.713,98,90,88,82,90
112.722,94,92,86,92,82
112.7225,80,94,80,94,84
112.7325,82,96,80,96,82
112.733,78,92,84,92,84
112.7495,78,88,84,84,94
112.75450000000001,90,96,94,78,94
112.7645,82,84,88,92,90
112.765,80,88,88,82,90
112.7685,80,82,82,86,88
112.7815,72,88,78,92,92
112.785,86,80,82,82,80
112.787,80,88,94,92,74
112.791,92,92,92,66,90
112.796,92,86,90,86,92
112.811,84,88,82,88,80
112.831,86,82,90,94,74
112.834,86,88,80,92,90
112.836,90,86,80,82,78
112.838,90,88,94,90,88
112.8385,92,88,84,82,86
112.852,76,84,92,86,92
112.853,88,96,92,90,90
112.8575,94,90,84,92,94
112.861,90,78,94,100,96
112.8645,92,94,96,94,80
112.8665,86,80,88,88,88
112.8685,86,90,88,90,86
112.872,80,88,92,86,86
112.874,86,96,74,90,90
112.88250000000001,84,92,90,90,84
