130.882,90,86,90,76,78
130.883,84,86,80,88,88
130.8895,92,88,86,90,78
130.8925,84,88,88,86,88
130.89350000000002,82,82,90,86,92
130.8955,84,98,86,92,90
130.9345,92,94,92,86,92
130.9355,84,96,84,96,92
130.96200000000002,82,90,80,92,88
130.98250000000002,80,86,86,88,84
130.99200000000002,90,88,86,92,84
131.0345,86,88,86,92,90
131.0625,90,86,90,84,92
131.0785,92,96,94,90,80
131.0995,92,80,86,78,94
131.101,86,82,78,84,90
131.113,90,84,92,84,86
131.11700000000002,80,76,94,96,88
131.12800000000001,86,82,90,54,84
131.131,84,82,88,92,80
131.13750000000002,84,92,88,86,96
131.1445,86,92,86,90,90
131.1595,86,92,94,84,90
131.172,92,88,90,80,78
131.1885,90,90,86,84,92
131.2555,88,94,98,92,96
131.286,86,96,94,90,94
131.323,84,90,90,82,90
131.3255,90,86,88,86,88
131.332,90,96,94,86,88
131.33350000000002,94,90,98,90,84
131.339,84,86,90,86,96
131.341,88,84,88,88,88
131.401,88,88,94,88,94
131.4335,80,84,82,80,84
131.45850000000002,92,88,86,92,88
131.471,94,86,94,92,86
131.4865,96,88,86,88,92
131.54500000000002,90,84,84,96,90
131.5465,92,88,86,84,98
131.6055,92,84,92,78,96
131.631,92,90,94,92,94
131.6405,90,84,88,94,88
131.644,94,76,98,92,86
131.6645,90,90,94,90,96
131.7235,92,88,88,92,88
131.729,76,90,90,92,86
131.7375,94,94,84,86,92
131.77100000000002,86,88,90,84,84
131.774,90,90,82,88,86
131.8,90,84,90,86,86
131.8005,74,82,98,90,94
131.817,88,92,94,82,82
131.8175,94,82,92,82,96
131.8625,94,98,94,82,84
131.874,84,82,86,90,84
131.879,80,90,88,88,86
131.8905,90,88,86,84,94
131.899,84,88,86,78,88
131.91150000000002,86,80,86,88,88
131.9225,94,86,82,84,82
131.9275,96,88,90,90,96
131.9485,82,90,88,92,92
131.9515,90,98,82,86,86
131.954,88,84,86,90,86
131.96,78,100,90,90,96
131.9855,84,86,88,92,94
132.0295,84,80,94,90,90
132.036,90,80,90,96,90
132.0665,92,88,94,92,88
132.0675,92,92,82,90,92
132.06900000000002,82,94,86,90,86
132.071,92,94,78,84,84
132.07500000000002,94,94,92,84,80
132.0765,94,94,78,94,90
132.086,90,88,78,94,96
132.112,84,86,80,84,90
132.11950000000002,74,80,90,88,80
132.12,84,84,80,84,98
132.129,74,90,90,84,88
132.1395,94,88,86,88,88
132.148,90,78,82,88,78
132.1525,88,88,88,76,94
132.154,94,82,80,82,86
132.159,78,92,92,84,94
132.1695,76,90,96,96,90
132.1775,88,90,90,90,94
132.1865,94,90,88,88,90
132.21,88,98,88,92,90
132.215,84,86,94,86,86
132.2225,88,82,88,86,82
132.223,94,90,94,94,86
132.22400000000002,88,86,94,88,92
132.2365,82,86,82,88,82
132.2375,90,96,90,90,86
132.241,86,92,90,94,88
132.25900000000001,90,90,92,88,90
132.276,92,84,100,90,90
132.2815,76,88,96,94,90
132.299,82,82,88,84,94
132.336,90,86,84,92,96
132.33700000000002,88,90,88,90,98
132.35750000000002,90,90,90,98,78
132.3745,92,90,90,86,84
132.3795,88,88,96,88,90
132.4015,86,82,92,94,80
132.4185,86,88,90,88,74
132.4325,88,88,84,88,98
132.4385,88,76,88,84,82
132.4415,92,92,92,92,86
132.4455,88,86,92,88,86
132.454,92,76,86,88,94
132.457,84,88,90,92,88
132.4655,84,92,90,80,94
132.477,90,90,86,92,92
132.4805,88,76,92,86,88
132.484,86,90,92,84,88
132.488,92,86,90,92,92
132.5055,96,80,88,88,88
132.51250000000002,80,94,90,96,98
132.522,86,80,88,94,94
132.623,86,92,94,88,94
132.6695,88,86,92,80,98
132.72400000000002,94,88,94,94,94
132.792,92,90,80,84,90
132.85,90,94,90,96,92
