235.462,6.0,956.0,871.03466604
235.4621,7.0,873.0,871.03466571
235.4622,5.5,889.0,871.0346659
235.4623,9.5,902.0,871.03466605
235.4624,7.0,884.0,871.03466603
235.46249999999998,5.0,919.0,871.03466596
235.46259999999998,6.0,974.0,871.03466575
235.46269999999998,5.0,906.0,871.03466591
235.4628,10.0,811.0,871.03466594
235.4629,6.0,917.0,871.03466602
235.463,5.5,912.0,871.03466591
235.4631,9.0,862.0,871.03466649
235.4632,5.0,852.0,871.03466627
235.46329999999998,11.5,816.0,871.03466595
235.46339999999998,10.5,829.0,871.03466619
235.46349999999998,7.0,844.0,871.03466634
235.46359999999999,3.0,930.0,871.03466597
235.4637,4.5,884.0,871.03466592
235.4638,4.0,952.0,871.03466552
235.4639,3.5,917.0,871.03466598
235.464,8.5,857.0,871.03466623
235.4641,5.5,920.0,871.03466612
235.46419999999998,11.0,836.0,871.03466571
235.46429999999998,10.0,843.0,871.03466613
235.46439999999998,8.5,829.0,871.03466619
235.4645,7.0,896.0,871.03466595
235.4646,10.0,890.0,871.03466605
235.4647,12.0,796.0,871.03466598
235.4648,7.0,852.0,871.03466596
235.4649,7.5,845.0,871.03466581
235.46499999999997,8.5,860.0,871.03466549
235.46509999999998,7.5,906.0,871.03466597
235.46519999999998,8.0,910.0,871.03466593
235.46529999999998,8.0,922.0,871.03466595
235.4654,7.0,902.0,871.03466607
235.4655,5.0,889.0,871.03466586
235.4656,6.0,912.0,871.03466623
235.4657,8.0,896.0,871.03466617
235.4658,8.0,914.0,871.03466624
235.46589999999998,7.5,887.0,871.03466615
235.46599999999998,11.0,829.0,871.03466599
235.46609999999998,7.0,893.0,871.03466633
235.4662,8.0,890.0,871.03466639
235.4663,11.5,875.0,871.03466644
235.4664,8.0,945.0,871.03466594
235.4665,7.0,959.0,871.03466589
235.4666,8.0,905.0,871.03466579
235.4667,5.5,878.0,871.03466606
235.46679999999998,9.0,919.0,871.03466617
235.46689999999998,4.5,974.0,871.03466586
235.46699999999998,5.0,954.0,871.03466607
235.4671,8.0,896.0,871.03466577
235.4672,10.0,880.0,871.03466584
235.4673,4.0,934.0,871.03466582
235.4674,7.0,902.0,871.0346657
235.4675,7.0,885.0,871.03466624
235.46759999999998,6.0,885.0,871.03466611
235.46769999999998,8.0,897.0,871.03466605
235.46779999999998,8.5,915.0,871.03466597
235.4679,6.5,876.0,871.03466603
235.468,9.5,904.0,871.03466624
235.4681,4.5,910.0,871.03466566
235.4682,7.5,903.0,871.03466563
235.4683,5.0,911.0,871.03466585
235.4684,9.0,858.0,871.03466627
235.46849999999998,4.0,889.0,871.03466616
235.46859999999998,10.0,867.0,871.03466564
235.46869999999998,5.5,871.0,871.03466612
235.4688,5.0,973.0,871.03466579
235.4689,5.5,875.0,871.03466634
235.469,6.0,849.0,871.0346661
235.4691,4.0,956.0,871.03466609
235.4692,4.0,946.0,871.03466575
235.46929999999998,8.0,918.0,871.03466562
235.46939999999998,6.5,937.0,871.03466575
235.46949999999998,9.0,845.0,871.034666
235.46959999999999,8.0,886.0,871.03466605
235.4697,10.0,840.0,871.03466625
235.4698,7.5,896.0,871.03466594
235.4699,7.5,901.0,871.03466581
235.47,6.0,938.0,871.0346659
235.4701,8.5,944.0,871.03466587
235.47019999999998,3.0,944.0,871.03466623
235.47029999999998,8.0,903.0,871.03466588
235.47039999999998,5.0,888.0,871.03466572
235.4705,8.5,882.0,871.03466582
235.4706,6.0,897.0,871.03466615
235.4707,6.0,929.0,871.034666
235.4708,5.5,879.0,871.03466606
235.4709,8.0,849.0,871.03466617
235.47099999999998,7.0,895.0,871.03466589
235.47109999999998,7.0,963.0,871.03466651
235.47119999999998,6.5,892.0,871.03466625
235.47129999999999,7.0,866.0,871.03466603
235.4714,9.0,869.0,871.03466613
235.4715,7.5,887.0,871.0346661
235.4716,8.5,869.0,871.03466641
235.4717,10.5,783.0,871.03466619
235.4718,8.5,882.0,871.03466609
235.47189999999998,6.0,910.0,871.03466616
235.47199999999998,7.5,892.0,871.03466579
235.47209999999998,6.0,948.0,871.03466594
235.4722,9.0,880.0,871.03466606
235.4723,8.0,865.0,871.03466594
235.4724,6.0,893.0,871.03466633
235.4725,6.5,899.0,871.03466651
235.4726,9.0,882.0,871.03466636
235.4727,8.5,865.0,871.03466629
235.47279999999998,4.0,920.0,871.03466595
235.47289999999998,4.0,892.0,871.03466617
235.47299999999998,5.0,918.0,871.03466655
235.4731,7.5,902.0,871.03466624
235.4732,3.5,899.0,871.03466546
235.4733,9.0,875.0,871.03466616
235.4734,7.0,896.0,871.034666
235.4735,11.0,825.0,871.03466627
235.47359999999998,7.5,872.0,871.03466642
235.47369999999998,9.0,850.0,871.0346656
235.47379999999998,10.5,877.0,871.03466586
235.4739,7.5,834.0,871.03466638
