101.5,92,78,88,94,90,411,408,483,452,516
101.785,92,86,86,88,78,539,458,466,429,446
101.78999999999999,88,86,80,82,90,445,478,465,433,490
102.095,86,88,86,90,90,431,430,424,433,546
102.215,88,96,80,84,82,458,445,381,383,378
102.235,86,90,90,98,92,483,449,496,493,487
102.27499999999999,84,88,90,88,90,425,510,498,474,448
102.31,84,94,88,84,88,503,469,432,408,414
102.39999999999999,90,86,90,86,88,446,454,486,485,492
102.41499999999999,92,94,88,90,92,532,588,462,507,521
102.5,88,88,84,90,86,428,424,477,409,363
102.63499999999999,86,86,78,86,78,504,468,418,491,382
102.85,82,94,96,86,88,439,553,476,445,514
103.115,90,90,90,90,88,490,463,516,482,407
103.13499999999999,94,88,86,94,88,518,402,432,512,462
103.23,84,84,82,84,90,425,452,408,421,477
103.24499999999999,90,86,86,84,96,442,488,477,494,421
103.455,92,92,88,86,90,487,468,479,480,411
103.63499999999999,90,86,90,88,82,434,410,450,375,436
103.835,88,86,88,86,82,426,455,459,382,457
103.88499999999999,74,88,88,84,86,422,471,488,427,460
104.125,94,92,90,84,92,494,471,474,360,437
104.14999999999999,90,78,94,88,80,477,399,511,423,455
104.315,90,90,82,88,86,486,451,392,476,442
104.585,90,90,82,86,84,546,542,414,473,468
104.835,84,80,78,88,84,471,430,406,477,480
104.89999999999999,90,90,90,96,92,488,475,393,473,548
105.05499999999999,90,86,88,96,82,455,444,452,484,407
105.21,86,84,90,86,92,430,431,467,440,432
105.425,82,88,88,96,90,385,481,484,452,476
105.47999999999999,82,88,92,92,92,420,450,473,523,550
105.495,90,86,88,90,82,517,425,446,417,386
105.685,86,86,84,90,78,397,498,445,432,373
105.80499999999999,88,86,84,92,88,442,420,427,433,425
106.38,90,86,94,86,88,364,441,498,463,511
106.39999999999999,86,90,88,88,86,370,421,450,436,397
106.585,84,90,86,84,84,502,485,483,498,508
107.11,92,92,86,90,88,535,460,470,451,447
107.315,92,96,84,88,86,440,462,437,487,487
107.37,88,82,84,84,92,499,432,492,475,485
107.38,80,76,86,86,88,426,416,501,498,461
107.465,86,90,88,76,86,420,504,437,425,457
107.49,84,82,86,84,78,489,364,436,427,386
107.495,80,82,88,88,84,470,464,435,465,402
107.535,88,82,86,72,90,445,428,392,310,408
107.585,88,82,78,80,76,476,472,412,444,367
107.59,76,90,88,88,90,388,463,489,469,499
107.66499999999999,80,88,86,88,82,484,452,514,484,407
107.705,90,80,86,82,76,457,481,387,420,402
107.71,88,78,84,90,82,474,435,439,489,412
107.92,86,86,86,92,92,404,437,433,479,511
108.045,94,82,88,88,86,432,390,497,465,362
108.05499999999999,96,82,92,92,90,549,418,533,460,445
108.06,90,92,90,88,92,470,478,534,467,504
108.075,80,86,92,90,94,464,528,485,500,475
108.185,86,86,80,82,98,476,479,436,431,482
108.235,82,80,90,90,92,461,406,436,508,454
108.265,84,86,92,96,92,474,458,430,478,512
108.47,76,90,88,82,86,417,508,455,452,466
108.62,88,90,88,82,76,488,473,444,363,316
108.725,88,86,78,86,90,534,479,382,381,389
108.77499999999999,90,90,84,84,94,474,469,439,407,463
108.8,84,92,88,80,92,475,482,471,335,486
108.85,80,90,88,92,86,481,515,437,459,453
108.91499999999999,84,90,84,84,82,395,485,408,482,428
108.955,96,86,86,82,84,506,447,454,437,433
109.13499999999999,84,82,84,92,92,439,435,455,480,493
109.185,88,84,90,82,84,436,407,462,423,459
109.195,90,86,80,90,86,414,427,398,446,467
109.22,86,86,90,76,86,456,487,542,433,464
109.33,82,84,86,94,84,471,451,464,502,498
109.39,90,92,86,88,78,405,502,416,403,371
109.44,92,78,80,86,96,469,426,412,452,556
109.55,74,88,94,90,82,399,483,526,455,387
109.55499999999999,86,90,84,86,88,413,490,448,410,428
109.645,80,86,86,88,90,388,434,347,462,482
109.655,88,80,96,94,84,476,441,426,420,426
109.675,80,90,84,78,90,447,472,437,410,445
109.72999999999999,82,78,88,80,80,418,399,535,416,458
109.74,88,86,86,88,82,493,403,408,387,382
109.88499999999999,84,88,88,86,88,464,483,479,450,456
110.02499999999999,86,86,82,84,84,440,503,466,393,413
110.07,90,98,94,86,84,515,509,458,456,416
110.16,84,82,90,90,84,436,353,506,486,393
110.28999999999999,92,88,98,88,82,474,483,405,393,434
110.435,92,86,84,92,80,459,480,442,497,431
110.46,78,4,82,80,94,395,24,346,402,420
110.485,84,84,92,92,88,475,484,495,482,450
110.585,76,88,84,90,88,327,374,430,398,448
110.66,92,88,86,88,86,497,455,523,419,444
110.69,78,96,88,86,80,392,449,460,374,401
110.705,80,84,96,86,80,391,353,446,450,417
110.785,88,92,92,88,90,442,525,527,551,415
110.84,90,80,90,86,84,453,383,466,383,405
110.88,88,90,82,92,86,423,487,395,521,400
110.895,82,90,86,82,90,464,526,441,430,446
110.995,84,78,80,82,84,370,355,429,448,512
111.06,80,82,86,80,78,467,463,491,427,384
111.08,80,80,86,80,74,408,430,422,416,326
111.09,82,84,90,80,74,391,443,439,438,393
111.14999999999999,82,80,86,86,78,353,357,381,419,382
111.17,84,80,82,76,78,465,412,427,455,448
111.17999999999999,94,80,82,74,84,449,421,444,398,444
111.44,90,90,94,96,94,372,439,477,469,481
111.52499999999999,90,88,80,86,84,500,477,422,440,374
111.71,92,88,78,82,78,494,465,464,440,352
111.715,80,88,88,86,92,377,409,472,507,518
111.735,92,82,92,84,86,442,418,467,383,458
111.825,84,90,86,86,92,445,416,423,405,498
111.85,78,84,88,78,86,410,434,439,384,417
111.91499999999999,86,84,86,94,94,422,431,439,420,443
111.94,88,84,86,88,88,464,442,448,481,544
112.02499999999999,86,90,80,68,86,375,415,312,352,457
112.12,90,96,80,90,92,500,502,418,450,412
112.185,90,98,82,92,92,473,547,492,478,419
