0.0,93.0,868.0,871.03463305
20.0,94.5,917.0,871.03463255
40.0,91.0,829.0,871.03463261
60.0,89.5,794.0,871.03463247
80.0,89.5,853.0,871.0346321
100.0,91.0,853.0,871.03463239
120.0,89.0,820.0,871.03463211
140.0,90.5,774.0,871.03463226
160.0,91.0,726.0,871.03463253
180.0,84.0,714.0,871.03463234
200.0,84.0,752.0,871.03463235
220.0,93.0,897.0,871.03463213
240.0,92.0,1030.0,871.03463254
260.0,86.0,730.0,871.03463229
280.0,80.5,688.0,871.0346328
300.0,88.0,786.0,871.03463244
320.0,89.0,739.0,871.03463221
340.0,84.0,843.0,871.0346323
360.0,85.5,812.0,871.03463267
380.0,92.5,914.0,871.03463254
400.0,85.5,773.0,871.03463266
420.0,83.0,770.0,871.03463273
440.0,84.5,765.0,871.03463219
460.0,87.0,776.0,871.03463232
480.0,91.5,920.0,871.0346324
500.0,82.5,741.0,871.03463245
520.0,89.5,814.0,871.03463241
540.0,88.0,758.0,871.03463269
560.0,85.5,765.0,871.03463242
580.0,88.0,790.0,871.03463236
600.0,87.5,810.0,871.03463267
620.0,85.5,819.0,871.03463248
640.0,89.0,854.0,871.03463255
660.0,91.5,855.0,871.03463239
680.0,94.5,923.0,871.03463254
700.0,87.5,795.0,871.03463228
720.0,89.5,852.0,871.03463224
740.0,88.5,817.0,871.03463235
760.0,87.5,832.0,871.03463214
780.0,88.0,808.0,871.03463267
800.0,89.0,837.0,871.0346324
820.0,88.0,822.0,871.03463245
840.0,89.5,805.0,871.03463257
860.0,13.0,99.0,871.03463248
880.0,9.5,106.0,871.03463223
900.0,12.0,116.0,871.03463245
920.0,14.0,122.0,871.03463242
940.0,9.5,112.0,871.0346325
960.0,10.5,113.0,871.03463264
980.0,14.0,130.0,871.03463267
1000.0,10.0,103.0,871.03463262
1020.0,12.0,126.0,871.03463241
1040.0,16.5,128.0,871.03463226
1060.0,14.0,129.0,871.03463246
1080.0,14.0,110.0,871.03463258
1100.0,13.5,127.0,871.03463244
1120.0,13.0,131.0,871.03463238
1140.0,12.0,116.0,871.03463235
1160.0,11.5,116.0,871.03463256
1180.0,15.5,139.0,871.03463236
1200.0,11.5,114.0,871.03463244
1220.0,10.0,115.0,871.03463228
1240.0,9.0,96.0,871.03463265
1260.0,15.5,141.0,871.03463265
1280.0,11.0,113.0,871.03463264
1300.0,16.5,136.0,871.03463239
1320.0,19.5,158.0,871.03463253
1340.0,11.5,117.0,871.03463219
1360.0,11.5,119.0,871.03463252
1380.0,9.5,106.0,871.03463234
1400.0,12.5,116.0,871.03463263
1420.0,10.5,118.0,871.03463257
1440.0,10.5,102.0,871.03463255
1460.0,11.5,127.0,871.03463227
1480.0,12.5,109.0,871.03463255
1500.0,9.0,103.0,871.03463278
1520.0,11.0,106.0,871.03463259
1540.0,15.0,143.0,871.03463263
1560.0,8.5,100.0,871.03463274
1580.0,11.5,111.0,871.03463225
1600.0,11.0,130.0,871.0346326
1620.0,13.5,124.0,871.03463265
1640.0,12.0,119.0,871.03463231
1660.0,10.5,114.0,871.03463237
1680.0,11.0,111.0,871.03463212
1700.0,11.5,115.0,871.03463251
1720.0,9.5,111.0,871.03463208
1740.0,12.0,111.0,871.03463291
1760.0,11.0,110.0,871.03463201
1780.0,13.5,135.0,871.03463268
1800.0,9.5,105.0,871.0346323
1820.0,11.0,112.0,871.0346325
1840.0,11.5,134.0,871.03463229
1860.0,14.5,124.0,871.03463249
1880.0,13.0,132.0,871.03463266
1900.0,12.5,117.0,871.03463284
1920.0,9.5,105.0,871.03463259
1940.0,12.0,104.0,871.03463267
1960.0,11.5,111.0,871.03463215
1980.0,10.5,116.0,871.03463244
