212.55,100,100,100,100,99,1003,1018,986,1031,1022
237.2,99,100,100,100,99,1040,1018,985,1012,985
227.35,9,100,100,99,100,49,1021,965,1039,987
223.1,99,100,100,99,100,941,953,993,906,1037
224.55,100,100,99,100,100,939,976,968,995,983
225.5,100,100,100,99,100,990,959,967,911,973
229.3,98,100,98,100,99,953,935,945,953,1000
229.85,99,100,99,99,100,935,952,913,934,1002
238.5,99,98,100,99,100,1003,964,972,934,978
213.05,100,99,98,99,99,939,956,937,956,1023
219.25,98,100,100,100,99,939,926,959,941,908
230.35,97,94,57,96,98,888,623,210,583,780
231.75,90,99,100,99,99,482,834,900,835,911
233.1,99,100,100,100,100,911,964,909,922,972
213.15,75,96,99,99,100,342,670,759,871,900
214.45,56,95,100,99,100,233,610,997,952,981
214.75,81,94,99,100,100,401,525,779,822,871
215.45,91,95,99,100,99,519,595,764,901,893
217.35,86,100,99,98,99,435,796,1013,955,937
218.35,77,98,98,98,100,378,785,923,895,963
219.15,83,97,98,99,99,431,572,716,840,972
220.25,72,99,99,100,100,329,657,757,938,942
221.0,86,98,99,100,99,357,646,734,1034,888
221.15,97,100,100,100,100,655,861,1027,965,961
221.45,98,97,98,94,83,721,871,933,554,374
221.5,99,100,99,98,100,619,846,833,928,864
221.95,97,100,99,100,100,673,790,916,1105,891
222.4,81,82,96,99,100,397,440,765,885,994
222.7,58,98,99,93,88,212,656,791,527,466
222.75,93,92,99,98,96,525,591,868,968,567
222.9,97,100,100,100,100,700,747,968,987,940
225.35,83,98,99,99,99,381,682,861,936,955
225.75,94,41,49,96,98,525,160,158,628,634
226.5,98,98,97,100,99,612,796,896,977,915
226.8,96,98,99,100,100,568,715,894,936,949
227.2,98,99,100,100,98,685,875,976,927,918
227.75,93,100,100,87,96,512,744,851,486,530
227.8,87,85,96,93,98,422,355,581,550,654
228.3,97,99,99,99,100,634,711,931,976,967
228.75,95,98,99,97,98,615,774,899,812,867
229.15,87,99,99,100,100,395,698,804,889,948
229.4,85,98,99,100,92,386,726,857,891,505
229.5,72,96,100,100,94,300,612,794,920,522
229.6,97,98,100,99,94,644,709,988,887,528
229.7,98,100,87,87,99,678,972,478,488,894
229.85,97,100,100,80,96,685,918,982,627,569
230.3,99,99,99,93,76,746,964,687,465,349
230.35,97,100,92,80,96,622,680,477,337,605
230.85,99,45,6,2,3,771,172,34,34,24
230.9,2,4,95,85,96,34,31,607,403,502
231.5,93,94,80,97,99,445,540,348,658,731
231.65,89,94,100,100,98,486,543,715,713,833
237.05,97,98,100,100,100,842,680,1403,1703,1784
238.95,97,100,99,99,100,731,784,752,760,1057
210.2,99,99,99,100,99,961,1042,933,1042,966
220.1,99,99,99,99,99,782,735,784,763,765
227.8,23,98,100,100,100,93,607,756,763,759
228.05,99,100,100,100,100,1070,1041,1000,1020,977
235.0,98,100,100,99,100,1097,1071,1010,1051,1091
227.05,100,99,98,99,98,775,837,805,821,790
234.2,98,98,99,100,98,791,817,804,843,836
