20.537259578704834,235.47650000000002,23.5
427.7967209815979,235.467,2.5
453.1391351222992,235.46800000000002,53.0
478.477263212204,235.47,15.0
503.81686305999756,235.473,13.5
529.1564557552338,235.4685,16.5
554.4621560573578,235.46800000000002,18.5
579.8624551296234,235.467,57.5
605.2038612365723,235.47650000000002,58.5
630.5089507102966,235.472,60.0
655.839644908905,235.47150000000002,58.0
681.1744210720062,235.476,53.5
706.5551748275757,235.47500000000002,50.0
731.8456690311432,235.4685,48.5
757.1850082874298,235.4735,16.5
782.5500540733337,235.47400000000002,12.5
807.8937442302704,235.467,16.5
833.2893362045288,235.4745,13.5
858.6163983345032,235.46800000000002,11.5
883.9421954154968,235.47650000000002,15.0
909.3034620285034,235.476,16.5
934.5987133979797,235.47,13.0
959.8886606693268,235.46900000000002,14.5
985.227294921875,235.47250000000003,51.5
1010.6217081546783,235.47250000000003,49.0
1035.9212198257446,235.47400000000002,49.5
1061.2353084087372,235.47250000000003,52.0
1086.7784938812256,235.473,51.0
1112.1124935150146,235.47250000000003,48.5
1137.4359946250916,235.4735,45.5
1162.7371218204498,235.472,50.0
1188.1469655036926,235.472,44.5
1213.4365437030792,235.47150000000002,48.5
1238.7614831924438,235.47050000000002,49.0
1264.0588891506195,235.472,52.0
1289.3964629173279,235.472,44.5
1314.7354989051819,235.471,51.5
1340.0321373939514,235.47,52.0
1365.395438671112,235.47150000000002,50.0
1390.6983404159546,235.471,47.0
1415.957322359085,235.4735,48.5
1441.2765452861786,235.47050000000002,43.5
1466.5892298221588,235.471,46.0
1491.9239048957825,235.471,46.5
1517.2894551753998,235.47,42.0
1542.6157591342926,235.47050000000002,38.5
1567.9034922122955,235.47150000000002,47.5
1593.2234613895416,235.47050000000002,45.0
1618.5580327510834,235.47150000000002,44.0
1643.838744878769,235.4695,48.5
1669.1884772777557,235.4695,44.5
1694.538601398468,235.47150000000002,41.5
1719.8075735569,235.47050000000002,42.0
1745.201590538025,235.47,41.5
1770.4786098003387,235.47,48.0
1795.828421831131,235.47050000000002,42.5
1821.1587617397308,235.4685,45.5
1846.50239443779,235.46900000000002,40.0
1871.7871193885803,235.46900000000002,35.5
1897.0828332901,235.46800000000002,36.0
1922.4175825119019,235.4685,43.0
1947.8094418048859,235.471,41.5
1973.1825408935547,235.46900000000002,42.0
1998.452888250351,235.47,38.5
2023.7157459259033,235.4695,40.5
2049.0121307373047,235.4695,40.0
2074.31578874588,235.4685,42.0
2099.685026407242,235.47,40.0
2124.9338653087616,235.4685,46.5
2150.3085646629333,235.47,49.0
2175.664103746414,235.47050000000002,45.5
2200.930239200592,235.47050000000002,49.0
2226.2512352466583,235.47050000000002,46.0
2251.5692093372345,235.46900000000002,39.5
2276.8736243247986,235.47,40.5
2302.2379484176636,235.47,45.0
2327.5394110679626,235.471,42.0
2352.7654688358307,235.46900000000002,47.0
2378.1351387500763,235.47,41.5
2403.5670726299286,235.471,46.0
2428.8432536125183,235.47150000000002,48.5
2454.156378507614,235.47,46.5
2479.4327659606934,235.47050000000002,45.0
2504.7530233860016,235.47,47.0
2530.102229118347,235.4695,48.0
2555.36940908432,235.4695,50.5
2580.692414045334,235.47,46.5
2605.9719054698944,235.47050000000002,52.0
2631.302505016327,235.471,51.0
2656.5870854854584,235.47050000000002,50.5
2681.83926820755,235.4685,51.0
2707.2452030181885,235.47150000000002,46.5
2732.590553998947,235.47,46.0
2757.9141957759857,235.4695,47.0
2783.2369742393494,235.47,39.0
2808.540743112564,235.4695,49.5
2833.861340522766,235.4695,50.5
2859.2423646450043,235.47,50.0
2884.619453907013,235.471,50.5
2909.897507429123,235.47,48.0
2935.186712741852,235.46900000000002,49.0
2960.4627034664154,235.471,47.0
2985.774222612381,235.4695,50.0
3011.150271177292,235.4695,51.0
3036.405070543289,235.47,52.0
3061.773021697998,235.46900000000002,51.5
3105.2466955184937,235.47,52.0
3133.6396934986115,235.47150000000002,55.5
3158.9262278079987,235.4695,55.5
3184.2791216373444,235.47,48.0
3209.619444847107,235.47,49.0
3234.9510226249695,235.4695,47.0
3260.2544009685516,235.4685,43.0
3285.5360894203186,235.47,49.0
3310.9602949619293,235.4695,45.0
3336.294200658798,235.46900000000002,49.0
3361.6539742946625,235.471,48.5
3386.9170985221863,235.471,46.5
3412.2548525333405,235.47150000000002,49.0
3437.575896024704,235.471,49.5
3462.8466897010803,235.471,49.5
