210,98,538,871.0346612
210.05,97,578,871.0346613
210.1,98,569,871.034661
210.15,96,573,871.034661
210.2,97,562,871.0346615
210.25,97,547,871.0346612
210.3,97,530,871.0346608
210.35,91,549,871.0346614
210.4,99,529,871.0346611
210.45,95,566,871.034661
210.5,95,531,871.0346618
210.55,94,543,871.0346618
210.6,97,541,871.0346612
210.65,94,536,871.0346615
210.7,97,587,871.0346612
210.75,94,523,871.0346616
210.8,97,584,871.0346611
210.85,100,531,871.0346611
210.9,96,569,871.0346612
210.95,96,549,871.0346615
211,99,585,871.0346609
211.05,97,548,871.0346612
211.1,96,544,871.0346617
211.15,98,541,871.0346615
211.2,98,544,871.0346612
211.25,96,585,871.0346615
211.3,92,553,871.0346611
211.35,98,572,871.0346614
211.4,97,650,871.0346614
211.45,98,590,871.0346615
211.5,98,579,871.0346613
211.55,99,574,871.0346612
211.6,97,518,871.0346611
211.65,100,563,871.0346611
211.7,96,487,871.0346612
211.75,95,545,871.0346611
211.8,97,576,871.0346615
211.85,96,564,871.0346612
211.9,94,540,871.0346613
211.95,98,585,871.0346615
212,96,573,871.0346613
212.05,97,545,871.0346611
212.1,96,538,871.0346612
212.15,97,527,871.0346613
212.2,93,551,871.0346613
212.25,98,545,871.0346614
212.3,96,554,871.0346611
212.35,100,612,871.0346612
212.4,95,565,871.0346614
212.45,97,545,871.0346617
212.5,100,539,871.0346613
212.55,96,555,871.0346609
212.6,99,524,871.0346614
212.65,96,523,871.0346613
212.7,99,544,871.034661
212.75,96,570,871.0346614
212.8,96,541,871.0346613
212.85,97,603,871.034661
212.9,98,547,871.0346612
212.95,95,491,871.0346608
213,94,530,871.0346614
213.05,98,537,871.0346613
213.1,97,520,871.0346613
213.15,98,550,871.0346612
213.2,95,556,871.0346612
213.25,96,533,871.0346609
213.3,96,486,871.0346612
213.35,99,600,871.0346613
213.4,96,553,871.0346612
213.45,99,616,871.0346612
213.5,96,545,871.0346613
213.55,98,577,871.0346613
213.6,98,562,871.0346612
213.65,97,598,871.0346614
213.7,95,578,871.0346613
213.75,95,563,871.0346614
213.8,96,555,871.0346611
213.85,97,535,871.0346611
213.9,93,557,871.0346613
213.95,96,575,871.0346612
214,98,587,871.0346613
214.05,94,508,871.0346612
214.1,95,561,871.0346613
214.15,97,574,871.0346611
214.2,97,575,871.0346615
214.25,98,571,871.0346614
214.3,98,581,871.0346615
214.35,95,546,871.0346614
214.4,94,555,871.0346612
214.45,96,571,871.0346611
214.5,96,563,871.0346611
214.55,98,598,871.0346612
214.6,97,557,871.0346611
214.65,99,594,871.0346613
214.7,96,573,871.0346609
214.75,99,597,871.0346615
214.8,99,585,871.0346611
214.85,98,597,871.0346609
214.9,93,562,871.0346613
214.95,96,562,871.0346613
215,96,554,871.0346611
215.05,98,574,871.0346614
215.1,98,578,871.0346614
215.15,96,559,871.0346609
215.2,96,552,871.0346615
215.25,97,558,871.0346611
215.3,98,587,871.0346614
215.35,93,604,871.034661
