243.31900000000002,176.0,240.269,150.0
243.32000000000002,172.0,240.27,142.0
243.32100000000003,172.0,240.27100000000002,139.0
243.322,171.0,240.272,146.0
243.323,177.0,240.273,140.0
243.324,151.0,240.274,5.0
243.32500000000002,7.0,240.275,9.0
243.32600000000002,8.0,240.276,12.0
243.32700000000003,55.0,240.27700000000002,74.0
243.328,126.0,240.278,124.0
243.329,164.0,240.279,137.0
243.33,171.0,240.28,141.0
243.33100000000002,166.0,240.281,148.0
243.33200000000002,169.0,240.282,156.0
243.33300000000003,174.0,240.28300000000002,144.0
243.334,164.0,240.284,149.0
243.335,172.0,240.285,146.0
243.336,161.0,240.286,155.0
243.33700000000002,169.0,240.287,141.0
243.33800000000002,169.0,240.288,148.0
243.33900000000003,178.0,240.28900000000002,152.0
243.34,183.0,240.29,147.0
243.341,172.0,240.291,140.0
243.342,167.0,240.292,144.0
243.34300000000002,164.0,240.293,144.0
243.34400000000002,169.0,240.294,133.0
243.34500000000003,170.0,240.29500000000002,135.0
243.346,165.0,240.296,142.0
243.347,171.0,240.297,155.0
243.348,178.0,240.298,154.0
243.34900000000002,173.0,240.299,160.0
243.35000000000002,177.0,240.3,131.0
243.35100000000003,143.0,240.30100000000002,140.0
243.352,171.0,240.302,151.0
243.353,160.0,240.303,142.0
243.354,174.0,240.304,141.0
243.35500000000002,151.0,240.305,134.0
243.35600000000002,162.0,240.306,148.0
243.35700000000003,104.0,240.30700000000002,154.0
243.358,163.0,240.308,144.0
243.359,168.0,240.309,144.0
243.36,146.0,240.31,122.0
243.36100000000002,154.0,240.311,140.0
243.36200000000002,163.0,240.312,141.0
243.36300000000003,145.0,240.31300000000002,143.0
243.364,173.0,240.314,161.0
243.365,171.0,240.315,143.0
243.366,173.0,240.316,151.0
243.36700000000002,171.0,240.317,146.0
243.36800000000002,184.0,240.318,127.0
243.36900000000003,166.0,240.31900000000002,149.0
243.37,170.0,240.32,163.0
243.371,163.0,240.321,136.0
243.372,163.0,240.322,134.0
243.37300000000002,168.0,240.323,137.0
243.37400000000002,168.0,240.324,140.0
243.37500000000003,170.0,240.32500000000002,153.0
243.376,157.0,240.326,130.0
243.377,152.0,240.327,129.0
243.37800000000001,156.0,240.328,158.0
243.37900000000002,173.0,240.329,150.0
243.38000000000002,163.0,240.33,163.0
243.38100000000003,173.0,240.33100000000002,152.0
243.382,169.0,240.332,141.0
243.383,165.0,240.333,139.0
243.38400000000001,154.0,240.334,135.0
243.38500000000002,166.0,240.335,145.0
243.38600000000002,9.0,240.336,3.0
243.38700000000003,3.0,240.33700000000002,4.0
243.388,5.0,240.338,3.0
243.389,163.0,240.339,147.0
243.39000000000001,174.0,240.34,143.0
243.39100000000002,171.0,240.341,149.0
243.39200000000002,172.0,240.342,147.0
243.39300000000003,168.0,240.34300000000002,143.0
243.394,127.0,240.344,145.0
243.395,155.0,240.345,148.0
243.39600000000002,159.0,240.346,139.0
243.39700000000002,156.0,240.347,135.0
243.39800000000002,166.0,240.348,155.0
243.39900000000003,168.0,240.34900000000002,152.0
243.4,185.0,240.35,147.0
243.401,176.0,240.351,170.0
243.40200000000002,169.0,240.352,147.0
243.40300000000002,164.0,240.353,142.0
243.40400000000002,161.0,240.354,148.0
243.40500000000003,159.0,240.35500000000002,149.0
243.406,170.0,240.356,146.0
243.407,166.0,240.357,146.0
243.40800000000002,165.0,240.358,145.0
243.40900000000002,175.0,240.359,159.0
243.41000000000003,169.0,240.36,154.0
243.41100000000003,155.0,240.36100000000002,135.0
243.412,154.0,240.362,138.0
243.413,156.0,240.363,145.0
243.41400000000002,143.0,240.364,144.0
243.41500000000002,170.0,240.365,158.0
243.41600000000003,167.0,240.366,153.0
243.41700000000003,139.0,240.36700000000002,141.0
243.418,139.0,240.368,139.0
243.419,140.0,240.369,138.0
243.42000000000002,142.0,240.37,124.0
243.42100000000002,131.0,240.371,123.0
243.42200000000003,156.0,240.372,130.0
243.42300000000003,162.0,240.37300000000002,135.0
243.424,145.0,240.374,125.0
243.425,148.0,240.375,139.0
243.42600000000002,160.0,240.376,143.0
243.42700000000002,158.0,240.377,152.0
243.42800000000003,151.0,240.37800000000001,3.0
243.42900000000003,4.0,240.37900000000002,5.0
243.43,11.0,240.38,10.0
243.431,41.0,240.381,57.0
243.43200000000002,103.0,240.382,120.0
243.43300000000002,131.0,240.383,125.0
243.43400000000003,130.0,240.38400000000001,135.0
243.43500000000003,162.0,240.38500000000002,154.0
243.436,160.0,240.386,142.0
243.437,150.0,240.387,146.0
243.43800000000002,154.0,240.388,132.0
243.43900000000002,148.0,240.389,141.0
243.44000000000003,156.0,240.39000000000001,146.0
243.44100000000003,157.0,240.39100000000002,139.0
243.442,167.0,240.392,136.0
243.443,150.0,240.393,133.0
243.44400000000002,148.0,240.394,134.0
243.44500000000002,151.0,240.395,143.0
243.44600000000003,161.0,240.39600000000002,148.0
243.447,155.0,240.397,140.0
243.448,165.0,240.398,150.0
243.449,155.0,240.399,147.0
243.45000000000002,158.0,240.4,148.0
243.45100000000002,156.0,240.401,139.0
243.45200000000003,153.0,240.40200000000002,156.0
243.453,148.0,240.403,138.0
243.454,159.0,240.404,145.0
243.455,157.0,240.405,136.0
243.45600000000002,155.0,240.406,136.0
243.45700000000002,153.0,240.407,146.0
243.45800000000003,157.0,240.40800000000002,142.0
243.459,158.0,240.409,146.0
243.46,164.0,240.41,138.0
243.461,155.0,240.411,157.0
243.46200000000002,159.0,240.412,151.0
243.46300000000002,156.0,240.413,145.0
243.46400000000003,142.0,240.41400000000002,136.0
