238.10099999999997,84.0,96.0,82.0,87.0,88.0,81.0,71.0,81.0,82.0,75.0,89.0,76.0,78.0,78.0,89.0,85.0,75.0,87.0,76.0,82.0,85.0,81.0,97.0,86.0,89.0,83.0,85.0,74.0,80.0,67.0,91.0,71.0,89.0,87.0,76.0,51.0,68.0,0.0,1.0,88.0,74.0,84.0,84.0,82.0,0.0,81.0,65.0,65.0,75.0,82.0,73.0,71.0,78.0,78.0,67.0,65.0,52.0,54.0,72.0,84.0,61.0,75.0,75.0,69.0,71.0,68.0,73.0,69.0,69.0,76.0,73.0,65.0,66.0,75.0,63.0,72.0,64.0,75.0,62.0,73.0,63.0,73.0,75.0,77.0,58.0,70.0,79.0,57.0,83.0,66.0,68.0,55.0,70.0,79.0,77.0,75.0,60.0,73.0,72.0,66.0
238.10199999999998,96.0,91.0,77.0,88.0,90.0,85.0,75.0,79.0,85.0,73.0,96.0,79.0,72.0,87.0,96.0,87.0,88.0,84.0,82.0,91.0,85.0,78.0,96.0,90.0,88.0,72.0,82.0,73.0,80.0,59.0,93.0,61.0,76.0,84.0,75.0,70.0,75.0,0.0,0.0,88.0,71.0,85.0,78.0,83.0,0.0,73.0,70.0,67.0,84.0,82.0,84.0,77.0,81.0,66.0,77.0,68.0,61.0,51.0,55.0,69.0,65.0,83.0,69.0,64.0,78.0,58.0,76.0,72.0,60.0,76.0,81.0,66.0,79.0,77.0,57.0,71.0,58.0,59.0,71.0,67.0,52.0,57.0,69.0,73.0,64.0,73.0,68.0,69.0,72.0,67.0,71.0,76.0,74.0,88.0,81.0,71.0,76.0,67.0,62.0,68.0
238.10299999999998,92.0,85.0,73.0,88.0,83.0,80.0,76.0,84.0,77.0,77.0,96.0,74.0,80.0,83.0,95.0,85.0,86.0,91.0,90.0,91.0,83.0,71.0,100.0,84.0,89.0,77.0,82.0,73.0,83.0,68.0,90.0,62.0,80.0,93.0,85.0,80.0,86.0,0.0,1.0,93.0,74.0,79.0,83.0,88.0,0.0,73.0,64.0,71.0,88.0,87.0,79.0,84.0,87.0,70.0,68.0,82.0,50.0,60.0,55.0,80.0,71.0,73.0,53.0,68.0,72.0,69.0,78.0,73.0,64.0,77.0,88.0,78.0,71.0,66.0,66.0,66.0,58.0,63.0,63.0,62.0,59.0,71.0,70.0,72.0,69.0,77.0,74.0,72.0,72.0,67.0,69.0,62.0,76.0,81.0,67.0,67.0,63.0,77.0,65.0,71.0
238.10399999999998,96.0,89.0,77.0,85.0,90.0,80.0,73.0,88.0,66.0,85.0,92.0,73.0,68.0,76.0,92.0,88.0,85.0,89.0,90.0,86.0,82.0,64.0,95.0,88.0,77.0,82.0,81.0,81.0,80.0,75.0,94.0,65.0,61.0,90.0,87.0,72.0,89.0,0.0,0.0,84.0,85.0,77.0,78.0,90.0,0.0,73.0,63.0,71.0,93.0,80.0,73.0,85.0,82.0,68.0,74.0,90.0,67.0,84.0,57.0,79.0,81.0,52.0,74.0,75.0,62.0,70.0,81.0,71.0,64.0,70.0,6.0,77.0,75.0,70.0,72.0,67.0,69.0,73.0,69.0,62.0,63.0,63.0,72.0,66.0,73.0,82.0,69.0,78.0,62.0,71.0,65.0,74.0,71.0,75.0,74.0,62.0,81.0,65.0,71.0,61.0
238.105,96.0,90.0,80.0,80.0,84.0,78.0,86.0,82.0,63.0,80.0,90.0,79.0,56.0,75.0,96.0,82.0,78.0,84.0,89.0,80.0,87.0,66.0,94.0,82.0,85.0,78.0,82.0,73.0,80.0,58.0,90.0,69.0,73.0,91.0,88.0,68.0,78.0,1.0,1.0,83.0,82.0,77.0,74.0,90.0,0.0,72.0,54.0,82.0,86.0,76.0,81.0,86.0,84.0,69.0,67.0,83.0,57.0,81.0,56.0,57.0,72.0,60.0,69.0,78.0,54.0,55.0,73.0,67.0,65.0,61.0,80.0,81.0,78.0,68.0,68.0,74.0,64.0,65.0,70.0,58.0,60.0,59.0,77.0,77.0,67.0,80.0,84.0,66.0,69.0,70.0,75.0,66.0,71.0,70.0,72.0,73.0,67.0,76.0,66.0,64.0
238.106,93.0,92.0,76.0,77.0,84.0,80.0,79.0,82.0,61.0,82.0,80.0,87.0,69.0,71.0,92.0,94.0,90.0,91.0,91.0,79.0,86.0,62.0,87.0,89.0,79.0,70.0,81.0,74.0,90.0,80.0,87.0,66.0,78.0,92.0,85.0,77.0,87.0,0.0,0.0,90.0,84.0,81.0,75.0,91.0,0.0,84.0,68.0,74.0,82.0,76.0,85.0,76.0,80.0,81.0,71.0,72.0,67.0,90.0,80.0,52.0,68.0,68.0,51.0,77.0,64.0,44.0,69.0,68.0,78.0,71.0,66.0,69.0,71.0,80.0,70.0,73.0,69.0,67.0,71.0,55.0,58.0,60.0,64.0,64.0,84.0,75.0,70.0,75.0,72.0,75.0,72.0,71.0,62.0,80.0,75.0,75.0,67.0,69.0,66.0,65.0
238.10699999999997,93.0,91.0,84.0,79.0,82.0,81.0,85.0,79.0,66.0,79.0,84.0,77.0,72.0,81.0,85.0,96.0,83.0,85.0,88.0,84.0,82.0,57.0,79.0,88.0,78.0,85.0,87.0,74.0,72.0,71.0,83.0,62.0,92.0,93.0,83.0,86.0,85.0,0.0,0.0,87.0,83.0,73.0,73.0,82.0,0.0,76.0,80.0,70.0,84.0,83.0,80.0,77.0,81.0,89.0,74.0,77.0,79.0,85.0,79.0,60.0,68.0,68.0,71.0,68.0,67.0,63.0,75.0,72.0,75.0,75.0,52.0,72.0,76.0,67.0,69.0,69.0,72.0,75.0,69.0,58.0,76.0,63.0,73.0,75.0,69.0,74.0,72.0,81.0,71.0,65.0,70.0,66.0,66.0,70.0,73.0,75.0,64.0,72.0,73.0,76.0
238.10799999999998,90.0,88.0,77.0,74.0,84.0,88.0,82.0,75.0,77.0,83.0,70.0,84.0,74.0,75.0,88.0,97.0,83.0,91.0,89.0,89.0,77.0,69.0,74.0,88.0,77.0,71.0,75.0,62.0,84.0,76.0,87.0,70.0,85.0,88.0,81.0,78.0,88.0,1.0,2.0,72.0,90.0,74.0,68.0,85.0,0.0,86.0,81.0,53.0,78.0,80.0,74.0,72.0,87.0,78.0,73.0,67.0,64.0,75.0,82.0,63.0,76.0,78.0,73.0,73.0,69.0,76.0,77.0,76.0,81.0,78.0,64.0,69.0,77.0,74.0,68.0,76.0,65.0,75.0,62.0,57.0,82.0,67.0,72.0,62.0,72.0,69.0,73.0,74.0,73.0,68.0,67.0,53.0,67.0,72.0,77.0,62.0,60.0,69.0,66.0,77.0
238.10899999999998,95.0,92.0,88.0,82.0,89.0,85.0,88.0,77.0,79.0,80.0,70.0,87.0,83.0,85.0,90.0,94.0,79.0,88.0,93.0,90.0,84.0,83.0,73.0,85.0,74.0,67.0,62.0,81.0,80.0,71.0,82.0,81.0,84.0,87.0,76.0,87.0,76.0,0.0,0.0,75.0,82.0,69.0,78.0,86.0,0.0,93.0,83.0,57.0,85.0,86.0,80.0,83.0,83.0,78.0,76.0,78.0,47.0,64.0,71.0,54.0,77.0,79.0,88.0,72.0,63.0,80.0,78.0,71.0,70.0,78.0,71.0,64.0,88.0,72.0,76.0,69.0,64.0,63.0,55.0,73.0,79.0,66.0,70.0,68.0,74.0,68.0,77.0,74.0,65.0,69.0,75.0,62.0,65.0,68.0,73.0,70.0,68.0,61.0,55.0,68.0
238.10999999999999,91.0,83.0,83.0,84.0,85.0,91.0,86.0,82.0,64.0,83.0,68.0,88.0,73.0,81.0,89.0,91.0,83.0,88.0,93.0,87.0,83.0,84.0,66.0,74.0,65.0,64.0,73.0,78.0,90.0,70.0,80.0,70.0,80.0,90.0,82.0,86.0,73.0,0.0,2.0,87.0,82.0,80.0,78.0,77.0,0.0,90.0,87.0,63.0,73.0,78.0,80.0,85.0,68.0,77.0,74.0,76.0,45.0,70.0,85.0,65.0,80.0,77.0,91.0,66.0,67.0,86.0,84.0,77.0,85.0,77.0,76.0,69.0,75.0,60.0,75.0,68.0,70.0,65.0,72.0,65.0,68.0,66.0,67.0,66.0,71.0,78.0,77.0,63.0,74.0,69.0,66.0,67.0,73.0,76.0,80.0,72.0,68.0,69.0,69.0,63.0
238.111,81.0,85.0,87.0,85.0,93.0,95.0,87.0,75.0,76.0,81.0,78.0,80.0,70.0,77.0,90.0,90.0,81.0,84.0,89.0,91.0,80.0,73.0,82.0,83.0,67.0,63.0,82.0,80.0,80.0,82.0,80.0,85.0,81.0,89.0,83.0,93.0,77.0,0.0,0.0,74.0,92.0,71.0,67.0,74.0,0.0,92.0,85.0,83.0,86.0,80.0,68.0,78.0,80.0,69.0,70.0,81.0,40.0,68.0,85.0,76.0,70.0,74.0,79.0,64.0,71.0,85.0,82.0,63.0,85.0,72.0,73.0,66.0,88.0,76.0,77.0,58.0,65.0,62.0,82.0,64.0,79.0,57.0,72.0,66.0,74.0,66.0,76.0,62.0,73.0,56.0,63.0,61.0,72.0,72.0,76.0,75.0,67.0,63.0,71.0,63.0
238.112,83.0,83.0,86.0,73.0,81.0,85.0,90.0,84.0,76.0,90.0,80.0,76.0,48.0,83.0,90.0,95.0,83.0,84.0,84.0,88.0,71.0,69.0,80.0,86.0,71.0,60.0,90.0,82.0,78.0,86.0,89.0,79.0,72.0,91.0,82.0,90.0,80.0,0.0,67.0,83.0,89.0,73.0,68.0,81.0,1.0,93.0,75.0,95.0,74.0,71.0,74.0,85.0,76.0,66.0,77.0,69.0,58.0,65.0,74.0,72.0,71.0,74.0,66.0,64.0,60.0,87.0,74.0,68.0,92.0,70.0,73.0,64.0,80.0,66.0,72.0,67.0,67.0,55.0,66.0,64.0,77.0,71.0,68.0,68.0,73.0,75.0,56.0,58.0,74.0,60.0,70.0,63.0,65.0,71.0,82.0,70.0,78.0,56.0,56.0,63.0
238.11299999999997,86.0,88.0,85.0,80.0,89.0,89.0,93.0,87.0,80.0,95.0,72.0,85.0,41.0,80.0,93.0,97.0,83.0,85.0,88.0,86.0,82.0,71.0,81.0,81.0,77.0,59.0,81.0,79.0,82.0,84.0,75.0,82.0,80.0,80.0,79.0,78.0,74.0,1.0,74.0,76.0,87.0,72.0,80.0,83.0,0.0,83.0,90.0,82.0,62.0,70.0,81.0,82.0,83.0,70.0,84.0,71.0,92.0,68.0,71.0,65.0,63.0,63.0,79.0,62.0,67.0,87.0,56.0,65.0,85.0,69.0,66.0,67.0,62.0,67.0,68.0,63.0,75.0,60.0,62.0,75.0,68.0,69.0,74.0,67.0,68.0,72.0,65.0,79.0,64.0,65.0,78.0,56.0,66.0,64.0,68.0,80.0,67.0,70.0,65.0,70.0
238.11399999999998,81.0,91.0,85.0,70.0,89.0,82.0,91.0,78.0,73.0,89.0,83.0,89.0,48.0,76.0,89.0,91.0,86.0,62.0,93.0,94.0,84.0,85.0,72.0,79.0,71.0,65.0,88.0,84.0,86.0,88.0,82.0,76.0,66.0,88.0,75.0,84.0,80.0,0.0,78.0,71.0,90.0,74.0,75.0,87.0,0.0,71.0,87.0,84.0,71.0,64.0,73.0,76.0,82.0,72.0,81.0,65.0,92.0,68.0,65.0,67.0,69.0,61.0,75.0,66.0,74.0,79.0,45.0,73.0,77.0,77.0,71.0,68.0,47.0,63.0,63.0,67.0,68.0,72.0,66.0,63.0,64.0,73.0,72.0,50.0,72.0,72.0,64.0,76.0,63.0,70.0,71.0,72.0,66.0,65.0,76.0,72.0,67.0,69.0,66.0,68.0
238.11499999999998,82.0,95.0,86.0,63.0,95.0,89.0,92.0,89.0,79.0,92.0,81.0,78.0,48.0,78.0,94.0,92.0,88.0,68.0,95.0,94.0,82.0,75.0,78.0,80.0,67.0,73.0,91.0,79.0,81.0,89.0,80.0,79.0,66.0,86.0,80.0,70.0,77.0,0.0,80.0,74.0,86.0,81.0,76.0,80.0,0.0,66.0,73.0,79.0,64.0,60.0,82.0,67.0,76.0,69.0,72.0,47.0,82.0,66.0,69.0,69.0,66.0,58.0,62.0,75.0,82.0,74.0,66.0,74.0,68.0,62.0,75.0,72.0,70.0,78.0,60.0,71.0,72.0,65.0,79.0,57.0,73.0,70.0,70.0,60.0,80.0,78.0,70.0,76.0,68.0,76.0,77.0,64.0,83.0,63.0,78.0,71.0,66.0,66.0,64.0,75.0
238.11599999999999,89.0,92.0,86.0,86.0,96.0,89.0,92.0,84.0,81.0,90.0,82.0,87.0,50.0,80.0,86.0,96.0,89.0,77.0,91.0,89.0,81.0,72.0,81.0,87.0,76.0,85.0,91.0,80.0,83.0,85.0,77.0,65.0,49.0,85.0,69.0,72.0,75.0,2.0,89.0,80.0,84.0,84.0,70.0,88.0,0.0,61.0,72.0,72.0,54.0,66.0,77.0,54.0,80.0,80.0,79.0,49.0,73.0,71.0,59.0,61.0,59.0,60.0,63.0,64.0,79.0,76.0,71.0,74.0,59.0,68.0,79.0,77.0,58.0,67.0,69.0,73.0,73.0,72.0,67.0,69.0,74.0,69.0,75.0,64.0,62.0,78.0,62.0,76.0,64.0,72.0,71.0,61.0,72.0,73.0,80.0,77.0,60.0,67.0,62.0,62.0
238.117,83.0,88.0,82.0,73.0,97.0,90.0,91.0,87.0,68.0,93.0,83.0,89.0,62.0,83.0,89.0,94.0,89.0,65.0,82.0,87.0,81.0,70.0,85.0,82.0,86.0,85.0,20.0,83.0,88.0,84.0,81.0,71.0,61.0,82.0,70.0,75.0,73.0,0.0,92.0,76.0,70.0,87.0,71.0,96.0,0.0,51.0,72.0,69.0,66.0,79.0,87.0,75.0,64.0,70.0,76.0,66.0,67.0,76.0,63.0,61.0,68.0,55.0,68.0,67.0,74.0,75.0,83.0,77.0,69.0,65.0,69.0,73.0,76.0,48.0,70.0,71.0,69.0,62.0,81.0,70.0,73.0,71.0,75.0,68.0,74.0,76.0,67.0,70.0,77.0,61.0,76.0,68.0,75.0,79.0,73.0,66.0,73.0,63.0,61.0,63.0
238.118,86.0,83.0,84.0,74.0,91.0,93.0,87.0,85.0,73.0,88.0,85.0,94.0,81.0,73.0,90.0,85.0,75.0,64.0,87.0,92.0,87.0,71.0,86.0,89.0,85.0,86.0,0.0,75.0,86.0,85.0,76.0,77.0,69.0,77.0,78.0,81.0,81.0,0.0,89.0,64.0,72.0,83.0,78.0,90.0,0.0,51.0,62.0,71.0,83.0,75.0,89.0,78.0,71.0,77.0,73.0,64.0,77.0,75.0,62.0,58.0,72.0,61.0,64.0,73.0,87.0,75.0,77.0,71.0,76.0,66.0,68.0,76.0,76.0,68.0,77.0,62.0,69.0,59.0,75.0,74.0,67.0,75.0,77.0,62.0,62.0,74.0,78.0,65.0,74.0,63.0,74.0,68.0,68.0,66.0,71.0,66.0,73.0,67.0,62.0,53.0
238.11899999999997,89.0,82.0,85.0,74.0,88.0,94.0,92.0,93.0,75.0,89.0,91.0,94.0,89.0,77.0,90.0,83.0,73.0,72.0,91.0,88.0,70.0,87.0,87.0,81.0,88.0,76.0,2.0,62.0,79.0,78.0,82.0,77.0,79.0,86.0,79.0,71.0,84.0,0.0,82.0,71.0,67.0,82.0,85.0,91.0,0.0,68.0,68.0,67.0,84.0,77.0,81.0,73.0,67.0,86.0,69.0,65.0,82.0,73.0,61.0,59.0,75.0,67.0,58.0,73.0,76.0,73.0,69.0,76.0,77.0,66.0,77.0,68.0,81.0,78.0,71.0,68.0,66.0,71.0,74.0,69.0,64.0,78.0,72.0,54.0,75.0,71.0,69.0,67.0,74.0,71.0,68.0,66.0,70.0,70.0,70.0,71.0,80.0,68.0,64.0,66.0
238.11999999999998,90.0,88.0,78.0,70.0,86.0,94.0,89.0,79.0,74.0,86.0,90.0,92.0,89.0,76.0,88.0,76.0,80.0,68.0,84.0,88.0,79.0,89.0,89.0,89.0,90.0,85.0,0.0,67.0,76.0,86.0,73.0,74.0,64.0,87.0,73.0,69.0,86.0,0.0,82.0,69.0,63.0,77.0,81.0,67.0,1.0,82.0,68.0,73.0,84.0,66.0,65.0,67.0,61.0,83.0,65.0,62.0,72.0,84.0,69.0,57.0,78.0,68.0,56.0,62.0,73.0,79.0,56.0,70.0,68.0,75.0,80.0,75.0,77.0,72.0,68.0,65.0,77.0,64.0,75.0,61.0,53.0,78.0,79.0,78.0,80.0,69.0,69.0,66.0,65.0,70.0,71.0,66.0,79.0,62.0,77.0,68.0,78.0,58.0,63.0,70.0
238.12099999999998,81.0,90.0,85.0,72.0,92.0,95.0,89.0,76.0,81.0,84.0,89.0,94.0,91.0,76.0,90.0,75.0,82.0,86.0,90.0,90.0,77.0,93.0,89.0,88.0,87.0,90.0,1.0,58.0,81.0,84.0,75.0,65.0,81.0,80.0,70.0,76.0,85.0,0.0,74.0,72.0,73.0,83.0,86.0,47.0,0.0,75.0,86.0,82.0,87.0,79.0,59.0,78.0,67.0,65.0,68.0,73.0,71.0,77.0,54.0,62.0,72.0,54.0,58.0,83.0,77.0,74.0,69.0,75.0,72.0,74.0,69.0,74.0,80.0,63.0,64.0,79.0,60.0,53.0,79.0,69.0,52.0,65.0,63.0,67.0,76.0,70.0,75.0,61.0,63.0,77.0,73.0,65.0,74.0,74.0,78.0,58.0,72.0,63.0,67.0,58.0
238.12199999999999,83.0,84.0,80.0,80.0,88.0,91.0,93.0,80.0,75.0,90.0,93.0,91.0,96.0,75.0,86.0,76.0,80.0,88.0,74.0,87.0,79.0,88.0,87.0,89.0,94.0,93.0,0.0,71.0,85.0,78.0,78.0,70.0,70.0,81.0,78.0,68.0,86.0,2.0,54.0,69.0,66.0,78.0,72.0,30.0,0.0,66.0,87.0,89.0,87.0,78.0,68.0,73.0,65.0,65.0,65.0,73.0,74.0,83.0,52.0,69.0,64.0,59.0,74.0,82.0,68.0,80.0,66.0,68.0,60.0,83.0,64.0,67.0,64.0,71.0,63.0,74.0,52.0,69.0,64.0,57.0,66.0,64.0,88.0,78.0,76.0,73.0,67.0,63.0,75.0,62.0,66.0,72.0,77.0,66.0,75.0,62.0,74.0,65.0,58.0,63.0
238.123,87.0,87.0,80.0,74.0,83.0,94.0,91.0,83.0,77.0,87.0,89.0,88.0,85.0,85.0,87.0,85.0,80.0,88.0,75.0,91.0,84.0,89.0,92.0,92.0,91.0,85.0,0.0,66.0,84.0,89.0,78.0,66.0,66.0,86.0,80.0,76.0,76.0,0.0,73.0,82.0,60.0,75.0,69.0,36.0,0.0,72.0,90.0,83.0,73.0,86.0,69.0,70.0,71.0,58.0,77.0,90.0,82.0,84.0,57.0,72.0,65.0,71.0,66.0,84.0,64.0,66.0,67.0,71.0,62.0,70.0,64.0,56.0,72.0,69.0,59.0,72.0,64.0,64.0,65.0,67.0,71.0,58.0,71.0,71.0,77.0,73.0,74.0,69.0,66.0,66.0,69.0,70.0,68.0,80.0,81.0,69.0,80.0,70.0,64.0,65.0
