1.0,172.0
2.0,164.0
3.0,169.0
4.0,168.0
5.0,161.0
6.0,171.0
7.0,170.0
8.0,169.0
9.0,168.0
10.0,169.0
11.0,168.0
12.0,166.0
13.0,169.0
14.0,173.0
15.0,169.0
16.0,168.0
17.0,173.0
18.0,171.0
19.0,162.0
20.0,179.0
21.0,169.0
22.0,168.0
23.0,178.0
24.0,156.0
25.0,163.0
26.0,173.0
27.0,171.0
28.0,174.0
29.0,170.0
30.0,165.0
31.0,178.0
32.0,168.0
33.0,167.0
34.0,157.0
35.0,172.0
36.0,164.0
37.0,169.0
38.0,168.0
39.0,170.0
40.0,173.0
41.0,177.0
42.0,174.0
43.0,171.0
44.0,166.0
45.0,165.0
46.0,172.0
47.0,174.0
48.0,168.0
49.0,159.0
50.0,177.0
51.0,172.0
52.0,170.0
53.0,177.0
54.0,167.0
55.0,171.0
56.0,167.0
57.0,165.0
58.0,162.0
59.0,165.0
60.0,172.0
61.0,172.0
62.0,173.0
63.0,160.0
64.0,165.0
65.0,169.0
66.0,175.0
67.0,167.0
68.0,171.0
69.0,163.0
70.0,171.0
71.0,165.0
72.0,181.0
73.0,168.0
74.0,170.0
75.0,171.0
76.0,177.0
77.0,165.0
78.0,159.0
79.0,180.0
80.0,173.0
81.0,167.0
82.0,171.0
83.0,178.0
84.0,173.0
85.0,158.0
86.0,177.0
87.0,171.0
88.0,167.0
89.0,162.0
90.0,172.0
91.0,168.0
92.0,167.0
93.0,168.0
94.0,172.0
95.0,160.0
96.0,171.0
97.0,161.0
98.0,175.0
99.0,171.0
100.0,169.0
101.0,156.0
102.0,182.0
103.0,161.0
104.0,167.0
105.0,165.0
106.0,172.0
107.0,175.0
108.0,170.0
109.0,169.0
110.0,159.0
111.0,165.0
112.0,172.0
113.0,177.0
114.0,173.0
115.0,165.0
116.0,169.0
117.0,175.0
118.0,174.0
119.0,174.0
120.0,169.0
121.0,175.0
122.0,162.0
123.0,167.0
124.0,171.0
125.0,176.0
126.0,170.0
127.0,165.0
128.0,177.0
129.0,168.0
130.0,175.0
131.0,169.0
132.0,170.0
133.0,168.0
134.0,176.0
135.0,168.0
136.0,163.0
137.0,184.0
138.0,160.0
139.0,154.0
140.0,154.0
141.0,157.0
142.0,179.0
143.0,173.0
144.0,186.0
145.0,173.0
146.0,181.0
147.0,173.0
148.0,182.0
149.0,180.0
150.0,164.0
151.0,161.0
152.0,168.0
153.0,166.0
154.0,165.0
155.0,179.0
156.0,167.0
157.0,161.0
158.0,168.0
159.0,165.0
160.0,171.0
161.0,171.0
162.0,170.0
163.0,177.0
164.0,170.0
165.0,177.0
166.0,159.0
167.0,171.0
168.0,169.0
169.0,177.0
170.0,165.0
171.0,159.0
172.0,165.0
173.0,162.0
174.0,169.0
175.0,170.0
176.0,164.0
177.0,164.0
178.0,176.0
179.0,176.0
180.0,174.0
181.0,158.0
182.0,159.0
183.0,170.0
184.0,167.0
185.0,168.0
186.0,166.0
187.0,165.0
188.0,171.0
189.0,166.0
190.0,168.0
191.0,166.0
192.0,175.0
193.0,168.0
194.0,171.0
195.0,172.0
196.0,169.0
197.0,168.0
198.0,170.0
199.0,166.0
200.0,178.0
201.0,171.0
202.0,165.0
203.0,169.0
204.0,165.0
205.0,165.0
206.0,167.0
207.0,170.0
208.0,157.0
209.0,172.0
210.0,166.0
211.0,171.0
212.0,172.0
213.0,166.0
214.0,170.0
215.0,175.0
216.0,166.0
217.0,170.0
218.0,166.0
219.0,165.0
220.0,159.0
221.0,165.0
222.0,163.0
223.0,163.0
224.0,167.0
225.0,168.0
226.0,162.0
227.0,165.0
228.0,173.0
229.0,170.0
230.0,165.0
231.0,171.0
232.0,178.0
233.0,169.0
234.0,169.0
235.0,163.0
236.0,166.0
237.0,171.0
238.0,179.0
239.0,169.0
240.0,170.0
241.0,167.0
242.0,177.0
243.0,167.0
244.0,179.0
245.0,179.0
246.0,166.0
247.0,168.0
248.0,172.0
249.0,168.0
250.0,166.0
251.0,155.0
252.0,175.0
253.0,171.0
254.0,159.0
255.0,167.0
256.0,172.0
257.0,173.0
258.0,161.0
259.0,167.0
260.0,168.0
261.0,167.0
262.0,168.0
263.0,160.0
264.0,174.0
265.0,167.0
266.0,162.0
267.0,177.0
268.0,168.0
269.0,173.0
270.0,167.0
271.0,171.0
272.0,166.0
273.0,169.0
274.0,168.0
275.0,172.0
276.0,167.0
277.0,175.0
278.0,164.0
279.0,159.0
280.0,175.0
281.0,162.0
282.0,176.0
283.0,177.0
284.0,167.0
285.0,162.0
286.0,182.0
287.0,175.0
288.0,164.0
289.0,165.0
290.0,163.0
291.0,164.0
292.0,168.0
293.0,159.0
294.0,170.0
295.0,176.0
296.0,171.0
297.0,163.0
298.0,166.0
299.0,172.0
300.0,159.0
301.0,166.0
302.0,165.0
303.0,169.0
304.0,168.0
305.0,171.0
306.0,161.0
307.0,156.0
308.0,174.0
309.0,167.0
310.0,169.0
311.0,167.0
312.0,163.0
313.0,172.0
314.0,169.0
315.0,174.0
316.0,168.0
317.0,171.0
318.0,167.0
319.0,162.0
320.0,165.0
321.0,171.0
322.0,167.0
323.0,166.0
324.0,172.0
325.0,169.0
326.0,175.0
327.0,166.0
328.0,165.0
329.0,178.0
330.0,157.0
331.0,163.0
332.0,160.0
333.0,157.0
334.0,163.0
335.0,173.0
336.0,168.0
337.0,173.0
338.0,167.0
339.0,170.0
340.0,178.0
341.0,167.0
342.0,178.0
343.0,166.0
344.0,160.0
345.0,170.0
346.0,171.0
347.0,171.0
348.0,176.0
349.0,167.0
350.0,167.0
351.0,173.0
352.0,158.0
353.0,178.0
354.0,163.0
355.0,177.0
356.0,174.0
357.0,175.0
358.0,174.0
359.0,169.0
360.0,176.0
361.0,172.0
362.0,177.0
363.0,169.0
364.0,174.0
365.0,166.0
366.0,164.0
367.0,170.0
368.0,170.0
369.0,173.0
370.0,166.0
371.0,173.0
372.0,179.0
373.0,175.0
374.0,168.0
375.0,168.0
376.0,167.0
377.0,168.0
378.0,169.0
379.0,166.0
380.0,159.0
381.0,166.0
382.0,180.0
383.0,167.0
384.0,169.0
385.0,172.0
386.0,164.0
387.0,162.0
388.0,169.0
389.0,156.0
390.0,167.0
391.0,157.0
392.0,161.0
393.0,165.0
394.0,165.0
395.0,160.0
396.0,170.0
397.0,159.0
398.0,163.0
399.0,165.0
400.0,162.0
