2.0,170.0
4.0,156.0
6.0,172.0
8.0,176.0
10.0,169.0
12.0,159.0
14.0,159.0
16.0,159.0
18.0,163.0
20.0,161.0
22.0,155.0
24.0,148.0
26.0,153.0
28.0,157.0
30.0,146.0
32.0,137.0
34.0,164.0
36.0,159.0
38.0,134.0
40.0,135.0
42.0,155.0
44.0,159.0
46.0,153.0
48.0,173.0
50.0,158.0
52.0,150.0
54.0,160.0
56.0,148.0
58.0,158.0
60.0,160.0
62.0,146.0
64.0,166.0
66.0,164.0
68.0,160.0
70.0,170.0
72.0,153.0
74.0,160.0
76.0,164.0
78.0,155.0
80.0,164.0
82.0,164.0
84.0,156.0
86.0,165.0
88.0,146.0
90.0,173.0
92.0,148.0
94.0,154.0
96.0,157.0
98.0,145.0
100.0,148.0
102.0,156.0
104.0,146.0
106.0,157.0
108.0,153.0
110.0,164.0
112.0,120.0
114.0,163.0
116.0,152.0
118.0,153.0
120.0,162.0
122.0,148.0
124.0,160.0
126.0,158.0
128.0,165.0
130.0,160.0
132.0,152.0
134.0,162.0
136.0,159.0
138.0,149.0
140.0,136.0
142.0,148.0
144.0,169.0
146.0,145.0
148.0,154.0
150.0,141.0
152.0,146.0
154.0,134.0
156.0,141.0
158.0,161.0
160.0,171.0
162.0,157.0
164.0,151.0
166.0,160.0
168.0,148.0
170.0,166.0
172.0,161.0
174.0,153.0
176.0,158.0
178.0,148.0
180.0,148.0
182.0,150.0
184.0,153.0
186.0,151.0
188.0,156.0
190.0,155.0
192.0,158.0
194.0,154.0
196.0,158.0
198.0,148.0
200.0,158.0
202.0,142.0
204.0,153.0
206.0,152.0
208.0,167.0
210.0,147.0
212.0,151.0
214.0,150.0
216.0,152.0
218.0,156.0
220.0,160.0
222.0,137.0
224.0,131.0
226.0,156.0
228.0,110.0
230.0,144.0
232.0,142.0
234.0,143.0
236.0,149.0
238.0,156.0
240.0,156.0
242.0,155.0
244.0,141.0
246.0,151.0
248.0,161.0
250.0,154.0
252.0,147.0
254.0,147.0
256.0,156.0
258.0,151.0
260.0,145.0
262.0,140.0
264.0,155.0
266.0,151.0
268.0,150.0
270.0,141.0
272.0,156.0
274.0,149.0
276.0,148.0
278.0,149.0
280.0,153.0
282.0,141.0
284.0,139.0
286.0,150.0
288.0,146.0
290.0,139.0
292.0,148.0
294.0,141.0
296.0,150.0
298.0,144.0
300.0,151.0
302.0,143.0
304.0,146.0
306.0,148.0
308.0,145.0
310.0,146.0
312.0,152.0
314.0,146.0
316.0,144.0
318.0,151.0
320.0,157.0
322.0,149.0
324.0,147.0
326.0,142.0
328.0,151.0
330.0,151.0
332.0,147.0
334.0,155.0
336.0,147.0
338.0,163.0
340.0,149.0
342.0,146.0
344.0,148.0
346.0,151.0
348.0,144.0
350.0,145.0
352.0,145.0
354.0,158.0
356.0,159.0
358.0,146.0
360.0,144.0
362.0,140.0
364.0,148.0
366.0,154.0
368.0,151.0
370.0,153.0
372.0,142.0
374.0,153.0
376.0,152.0
378.0,146.0
380.0,146.0
382.0,144.0
384.0,150.0
386.0,143.0
388.0,149.0
390.0,143.0
392.0,146.0
394.0,161.0
396.0,148.0
398.0,143.0
400.0,151.0
