238.11499999999998,241.777,87.0,89.0,86.0,88.0,90.0,84.0,79.0,85.0,83.0,83.0,0.0,0.0
238.11599999999999,241.778,93.0,85.0,81.0,81.0,91.0,82.0,83.0,89.0,84.0,90.0,0.0,0.0
238.117,241.779,88.0,93.0,85.0,94.0,89.0,84.0,84.0,83.0,90.0,93.0,0.0,0.0
238.118,241.78,89.0,89.0,87.0,88.0,86.0,86.0,83.0,84.0,81.0,79.0,0.0,0.0
238.11899999999997,241.78099999999998,93.0,85.0,86.0,86.0,90.0,90.0,90.0,83.0,82.0,90.0,0.0,0.0
238.11999999999998,241.78199999999998,91.0,88.0,86.0,80.0,89.0,82.0,88.0,87.0,85.0,91.0,0.0,0.0
238.12099999999998,241.783,90.0,88.0,83.0,88.0,89.0,83.0,80.0,78.0,81.0,88.0,0.0,0.0
238.12199999999999,241.784,88.0,90.0,83.0,86.0,93.0,91.0,79.0,73.0,86.0,84.0,0.0,0.0
238.123,241.785,91.0,89.0,87.0,85.0,88.0,91.0,85.0,85.0,82.0,86.0,0.0,0.0
238.124,241.786,86.0,92.0,93.0,92.0,94.0,93.0,87.0,87.0,84.0,85.0,0.0,0.0
238.12499999999997,241.78699999999998,91.0,86.0,91.0,89.0,85.0,91.0,85.0,87.0,84.0,81.0,0.0,0.0
238.12599999999998,241.78799999999998,90.0,85.0,91.0,90.0,90.0,93.0,88.0,89.0,85.0,85.0,0.0,0.0
238.12699999999998,241.789,87.0,88.0,92.0,90.0,90.0,91.0,91.0,90.0,85.0,87.0,0.0,0.0
238.128,241.79,90.0,85.0,91.0,84.0,94.0,89.0,90.0,77.0,86.0,90.0,0.0,0.0
238.129,241.791,88.0,91.0,90.0,93.0,93.0,87.0,88.0,94.0,90.0,92.0,0.0,0.0
238.13,241.792,91.0,79.0,91.0,89.0,88.0,89.0,93.0,80.0,83.0,85.0,0.0,0.0
238.13099999999997,241.79299999999998,86.0,93.0,89.0,90.0,88.0,91.0,77.0,88.0,83.0,87.0,0.0,0.0
238.13199999999998,241.79399999999998,87.0,81.0,90.0,85.0,86.0,91.0,74.0,78.0,82.0,89.0,0.0,0.0
238.13299999999998,241.795,86.0,87.0,91.0,87.0,87.0,93.0,79.0,82.0,84.0,86.0,0.0,0.0
238.134,241.796,91.0,80.0,83.0,87.0,80.0,79.0,85.0,83.0,84.0,86.0,0.0,0.0
238.135,241.797,85.0,84.0,83.0,85.0,91.0,82.0,85.0,69.0,90.0,82.0,0.0,0.0
238.136,241.798,87.0,83.0,83.0,87.0,78.0,79.0,81.0,77.0,87.0,73.0,0.0,0.0
238.13699999999997,241.79899999999998,82.0,84.0,82.0,82.0,90.0,80.0,72.0,79.0,81.0,81.0,0.0,0.0
238.13799999999998,241.79999999999998,76.0,85.0,80.0,75.0,65.0,80.0,69.0,65.0,83.0,84.0,0.0,0.0
238.13899999999998,241.801,73.0,78.0,61.0,77.0,74.0,79.0,69.0,65.0,72.0,81.0,0.0,0.0
238.14,241.802,72.0,79.0,71.0,75.0,76.0,75.0,66.0,76.0,65.0,75.0,0.0,0.0
238.141,241.803,74.0,75.0,78.0,74.0,76.0,71.0,74.0,59.0,81.0,82.0,0.0,0.0
238.142,241.804,84.0,76.0,76.0,64.0,78.0,73.0,79.0,57.0,77.0,63.0,0.0,0.0
238.14299999999997,241.80499999999998,81.0,72.0,81.0,67.0,77.0,71.0,84.0,66.0,75.0,60.0,0.0,0.0
238.14399999999998,241.80599999999998,83.0,73.0,84.0,72.0,78.0,74.0,76.0,75.0,67.0,55.0,0.0,0.0
238.14499999999998,241.807,85.0,82.0,73.0,75.0,74.0,77.0,70.0,76.0,68.0,63.0,0.0,0.0
238.146,241.808,67.0,84.0,63.0,74.0,65.0,73.0,58.0,68.0,60.0,69.0,0.0,0.0
238.147,241.809,50.0,86.0,50.0,74.0,46.0,75.0,46.0,80.0,48.0,70.0,0.0,0.0
238.148,241.81,39.0,80.0,40.0,74.0,46.0,76.0,46.0,70.0,34.0,69.0,0.0,0.0
238.14899999999997,241.81099999999998,31.0,70.0,40.0,74.0,46.0,68.0,39.0,68.0,45.0,74.0,0.0,0.0
238.14999999999998,241.81199999999998,54.0,70.0,43.0,61.0,50.0,77.0,52.0,69.0,48.0,59.0,0.0,0.0
238.15099999999998,241.813,64.0,63.0,72.0,68.0,61.0,64.0,71.0,67.0,61.0,69.0,0.0,0.0
238.152,241.814,77.0,76.0,76.0,68.0,78.0,63.0,72.0,68.0,73.0,59.0,0.0,0.0
238.153,241.815,85.0,75.0,88.0,74.0,83.0,67.0,79.0,72.0,70.0,58.0,0.0,0.0
238.154,241.816,87.0,70.0,83.0,79.0,73.0,73.0,83.0,72.0,77.0,65.0,0.0,0.0
238.15499999999997,241.81699999999998,80.0,72.0,90.0,81.0,71.0,72.0,74.0,71.0,65.0,62.0,0.0,0.0
238.15599999999998,241.81799999999998,81.0,78.0,74.0,78.0,59.0,70.0,71.0,76.0,75.0,60.0,0.0,0.0
238.15699999999998,241.819,69.0,72.0,77.0,71.0,68.0,71.0,70.0,73.0,79.0,71.0,0.0,0.0
238.158,241.82,75.0,61.0,75.0,65.0,71.0,57.0,72.0,46.0,68.0,60.0,0.0,0.0
238.159,241.821,79.0,75.0,84.0,72.0,70.0,53.0,76.0,64.0,81.0,70.0,0.0,0.0
238.16,241.822,86.0,73.0,79.0,73.0,80.0,66.0,79.0,65.0,81.0,61.0,0.0,0.0
238.16099999999997,241.82299999999998,92.0,68.0,82.0,78.0,81.0,78.0,83.0,62.0,80.0,76.0,0.0,0.0
238.16199999999998,241.82399999999998,93.0,77.0,95.0,76.0,76.0,80.0,78.0,74.0,88.0,84.0,0.0,0.0
238.16299999999998,241.825,88.0,81.0,88.0,85.0,84.0,74.0,76.0,71.0,78.0,84.0,0.0,0.0
238.164,241.826,82.0,88.0,79.0,87.0,78.0,72.0,72.0,75.0,81.0,90.0,0.0,0.0
238.165,241.827,81.0,81.0,83.0,88.0,81.0,81.0,78.0,80.0,80.0,81.0,0.0,0.0
238.166,241.828,90.0,87.0,88.0,81.0,84.0,81.0,83.0,76.0,86.0,83.0,0.0,0.0
238.16699999999997,241.82899999999998,93.0,89.0,89.0,85.0,70.0,76.0,72.0,76.0,86.0,86.0,0.0,0.0
238.16799999999998,241.82999999999998,93.0,94.0,87.0,89.0,82.0,79.0,82.0,83.0,84.0,80.0,0.0,0.0
238.16899999999998,241.831,89.0,93.0,92.0,89.0,79.0,87.0,84.0,85.0,89.0,83.0,0.0,0.0
238.17,241.832,92.0,90.0,89.0,87.0,80.0,90.0,84.0,86.0,85.0,85.0,0.0,0.0
238.171,241.833,89.0,87.0,89.0,90.0,82.0,85.0,86.0,82.0,90.0,81.0,0.0,0.0
238.172,241.834,85.0,85.0,85.0,83.0,91.0,88.0,87.0,81.0,79.0,80.0,0.0,0.0
238.17299999999997,241.83499999999998,86.0,89.0,85.0,86.0,90.0,82.0,86.0,80.0,84.0,86.0,0.0,0.0
238.17399999999998,241.83599999999998,91.0,93.0,92.0,88.0,93.0,87.0,84.0,88.0,83.0,81.0,0.0,0.0
238.17499999999998,241.837,88.0,86.0,87.0,89.0,90.0,83.0,82.0,85.0,90.0,85.0,0.0,0.0
238.176,241.838,92.0,90.0,89.0,88.0,92.0,87.0,83.0,83.0,73.0,80.0,0.0,0.0
238.177,241.839,90.0,89.0,88.0,87.0,91.0,88.0,88.0,89.0,85.0,79.0,0.0,0.0
238.178,241.84,87.0,84.0,96.0,95.0,88.0,85.0,79.0,72.0,78.0,81.0,0.0,0.0
238.17899999999997,241.84099999999998,87.0,96.0,91.0,93.0,78.0,87.0,75.0,78.0,80.0,81.0,0.0,0.0
238.17999999999998,241.84199999999998,87.0,86.0,92.0,88.0,94.0,92.0,88.0,77.0,88.0,81.0,0.0,0.0
238.18099999999998,241.843,87.0,85.0,96.0,90.0,88.0,83.0,85.0,84.0,82.0,88.0,0.0,0.0
238.182,241.844,86.0,90.0,94.0,86.0,88.0,78.0,90.0,80.0,78.0,86.0,0.0,0.0
238.183,241.845,89.0,86.0,83.0,93.0,89.0,91.0,84.0,86.0,86.0,89.0,0.0,0.0
238.184,241.846,89.0,86.0,92.0,87.0,86.0,88.0,91.0,89.0,86.0,84.0,0.0,0.0
238.18499999999997,241.84699999999998,86.0,88.0,87.0,88.0,83.0,89.0,91.0,87.0,78.0,82.0,0.0,0.0
238.18599999999998,241.84799999999998,90.0,88.0,91.0,90.0,81.0,86.0,94.0,88.0,83.0,84.0,0.0,0.0
238.18699999999998,241.849,91.0,92.0,91.0,85.0,84.0,89.0,84.0,88.0,78.0,85.0,0.0,0.0
238.188,241.85,86.0,94.0,82.0,86.0,88.0,93.0,83.0,84.0,82.0,84.0,0.0,0.0
238.189,241.851,91.0,82.0,95.0,88.0,85.0,93.0,83.0,88.0,81.0,86.0,0.0,0.0
238.19,241.852,92.0,93.0,94.0,89.0,85.0,90.0,90.0,95.0,85.0,85.0,0.0,0.0
238.19099999999997,241.85299999999998,88.0,90.0,87.0,90.0,89.0,82.0,92.0,90.0,84.0,79.0,0.0,0.0
