0.0,94.0,93.0,-94.0,91.0,87.0,-22.75,93.0,94.0,93.0,0.0,-13.77177865612648
24.75,72.0,83.0,6.545454545454546,76.0,85.0,8.444444444444445,86.0,90.0,21.5,2500.0,-3.18020202020202
49.5,38.0,58.0,1.9,49.0,69.0,2.45,52.0,73.0,2.4761904761904763,5000.0,20.826719576719576
74.25,39.0,62.0,1.6956521739130435,49.0,60.0,4.454545454545454,38.0,65.0,1.4074074074074074,0.0,0.0
99.0,60.0,64.0,15.0,68.0,60.0,-8.5,57.0,53.0,-14.25,0.0,0.0
