0.0,87.0,86.0,13.0,94.0,92.0,3.0,88.0,95.0,-1.7142857142857142,86.0,86.0,0.0,87.0,88.0,-13.0,91.0,90.0,9.0,83.0,88.0,-3.4,92.0,84.0,1.0,84.0,91.0,-2.2857142857142856,85.0,93.0,-1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.337958127387717
1.0101010101010102,88.0,86.0,6.0,93.0,88.0,1.4,90.0,84.0,1.6666666666666667,74.0,79.0,-5.2,85.0,87.0,-7.5,90.0,91.0,-10.0,76.0,87.0,-2.1818181818181817,90.0,81.0,1.1111111111111112,89.0,87.0,5.5,89.0,85.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,-1.572512145222879
2.0202020202020203,87.0,85.0,6.5,89.0,98.0,-1.2222222222222223,88.0,84.0,3.0,81.0,81.0,0.0,85.0,88.0,-5.0,84.0,68.0,1.0,86.0,82.0,3.5,82.0,85.0,-6.0,87.0,89.0,-6.5,85.0,89.0,-3.75,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,500.0,-2.103605737876147
3.0303030303030303,83.0,87.0,-4.25,93.0,93.0,0.0,94.0,85.0,0.6666666666666666,85.0,87.0,-7.5,84.0,83.0,16.0,92.0,84.0,1.0,87.0,86.0,13.0,83.0,92.0,-1.8888888888888888,91.0,91.0,0.0,86.0,88.0,-7.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,750.0,-2.3060085391593534
4.040404040404041,89.0,84.0,2.2,91.0,95.0,-2.25,87.0,91.0,-3.25,84.0,84.0,0.0,82.0,84.0,-9.0,89.0,83.0,1.8333333333333333,82.0,93.0,-1.6363636363636365,94.0,96.0,-3.0,92.0,89.0,2.6666666666666665,84.0,82.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,1000.0,-0.7241996017477871
5.050505050505051,85.0,94.0,-1.6666666666666667,83.0,91.0,-2.125,91.0,85.0,1.5,85.0,88.0,-5.0,79.0,78.0,21.0,91.0,85.0,1.5,87.0,85.0,6.5,92.0,86.0,1.3333333333333333,91.0,92.0,-9.0,80.0,80.0,0.0,1.0,0.0,99.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,1250.0,-3.6984132201393454
6.0606060606060606,88.0,89.0,-12.0,81.0,90.0,-2.111111111111111,91.0,90.0,9.0,85.0,89.0,-3.75,87.0,92.0,-2.6,83.0,78.0,3.4,84.0,85.0,-16.0,96.0,96.0,0.0,91.0,92.0,-9.0,88.0,83.0,2.4,0.0,1.0,-100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,1500.0,-0.5682404814436347
7.070707070707071,85.0,86.0,-15.0,87.0,89.0,-6.5,90.0,90.0,0.0,84.0,74.0,1.6,79.0,91.0,-1.75,85.0,82.0,5.0,89.0,91.0,-5.5,94.0,93.0,6.0,80.0,85.0,-4.0,79.0,84.0,-4.2,0.0,1.0,-100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1.0386405162515362
8.080808080808081,87.0,88.0,-13.0,89.0,92.0,-3.6666666666666665,87.0,87.0,0.0,75.0,86.0,-2.272727272727273,85.0,87.0,-7.5,71.0,69.0,14.5,92.0,89.0,2.6666666666666665,88.0,92.0,-3.0,80.0,79.0,20.0,85.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,-2.12099960950785
9.090909090909092,91.0,84.0,1.2857142857142858,82.0,85.0,-6.0,86.0,80.0,2.3333333333333335,81.0,88.0,-2.7142857142857144,82.0,84.0,-9.0,71.0,80.0,-3.2222222222222223,89.0,79.0,1.1,82.0,79.0,6.0,76.0,74.0,12.0,80.0,91.0,-1.8181818181818181,0.0,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,-3.813032388032389
